,portfolio_value
1364,198128.54432784906
1365,196289.73909183225
1366,218631.59217552
1367,218932.7712792154
1368,225682.63329451403
1369,236784.66637368826
1370,235172.7670709454
1371,237725.26879892036
1372,230586.86021388037
1373,230321.77981832696
1374,228976.4253478542
1375,232695.26402354642
1376,238505.04756580762
1377,236853.3641233632
1378,252417.03002540043
1379,249706.75923922163
1380,254014.01847606982
1381,254502.69742299934
1382,242825.80517457204
1383,243713.8090477748
1384,238030.0377017838
1385,249863.22503765146
1386,249081.8634050559
1387,243471.38698992226
1388,242555.19214234388
1389,249618.48772347288
1390,257801.95274435714
1391,261013.1259770292
1392,267044.5434822572
1393,267139.46838220966
1394,291618.6517344732
1395,286983.28729386535
1396,291775.7877699263
1397,293139.299328178
1398,295729.24000663386
1399,301538.64745371207
1400,319082.46912510303
1401,316390.36899434234
1402,282827.0033903772
1403,287546.11473582144
1404,298811.58271306666
1405,310717.112916337
1406,300764.61202356976
1407,310652.20670537977
1408,310867.30976000195
1409,306232.3168464645
1410,294337.6520743821
1411,297131.6056469047
1412,288019.7879108358
1413,296805.9394277942
1414,305205.28650794557
1415,303506.14475673385
1416,321014.5678070257
1417,304763.4588609061
1418,307363.07084596145
1419,311094.8282720008
1420,307558.4159267386
1421,310886.0181211056
1422,311728.1807213698
1423,314051.8125041451
1424,298542.1671640032
1425,302674.61529985315
1426,302099.4576747299
1427,304568.413172857
1428,303149.13564297865
1429,301478.069697957
1430,298716.68076844444
1431,307785.264483386
1432,307716.56715549383
1433,299145.40727482026
1434,298210.76789661386
1435,295362.2567616674
1436,296397.3664723325
1437,295558.19963941135
1438,297734.2396743865
1439,295389.4281498702
1440,302058.32880599075
1441,299118.3883643571
1442,303790.40412545315
1443,299950.3338634654
1444,300087.1055961031
1445,299077.20398442284
1446,299595.7013066737
1447,298600.79189667397
1448,296678.89055480814
1449,297536.97802027693
1450,298274.12347654765
1451,303906.3135689923
1452,308344.26368002006
1453,309836.7057838094
1454,308948.88159412245
1455,342952.68865432194
1456,341306.7936327233
1457,346437.28248182335
1458,346323.4742708913
1459,352003.2127003024
1460,350329.0173973142
1461,350459.20009469596
1462,363743.28384372476
1463,365357.4239490552
1464,360248.18639291957
1465,366733.85954660416
1466,352402.80416536937
1467,356679.4557702524
1468,362308.03094516415
1469,361723.29299868934
1470,374227.2240868778
1471,368331.8800990692
1472,361069.27400069346
1473,364394.75203743426
1474,357220.13889151934
1475,361586.5750660012
1476,351679.23208082025
1477,355359.20229774714
1478,350792.86928921985
1479,356929.60835031065
1480,360282.9638535527
1481,367558.6616343084
1482,353767.76409770764
1483,322833.60683436086
1484,328854.8012116142
1485,318813.88424569403
1486,322364.9171577038
1487,324639.2925158558
1488,325564.34701883054
1489,332838.21272898675
1490,335603.0431707817
1491,339797.3568917808
1492,338718.43195434695
1493,338333.0790629423
1494,325441.86734165566
1495,327303.01770446246
1496,318705.68783705356
1497,330875.8062501859
1498,329574.1188761418
1499,330811.70154968556
1500,334209.87586014677
1501,332655.60387995484
1502,329268.1003443481
1503,327907.4787186371
1504,333554.19556245167
1505,328169.00341212586
1506,330094.0132976989
1507,336313.11557200935
1508,340826.93645528454
1509,352567.4859356698
1510,348664.92696277413
1511,348718.45516098634
1512,350381.07610656216
1513,346060.36809962266
1514,355391.09434799536
1515,359733.9829274251
1516,380678.63849177235
1517,383672.831966412
1518,382952.9039645449
1519,385847.8794936256
1520,399287.6613732965
1521,388484.81607837667
1522,392412.3838377613
1523,394802.5883262481
1524,395648.5249691698
1525,405605.10207133705
1526,410628.58524700877
1527,444590.2210017833
1528,444230.07398491446
1529,436939.43148501235
1530,436021.7939230351
1531,445578.73747706093
1532,458907.6200688924
1533,460546.231522894
1534,470108.4199393183
1535,491028.3734999512
1536,494148.3311869871
1537,494533.5673687547
1538,512924.46295309986
1539,506180.3966670205
1540,522968.1759950834
1541,514030.05084050586
1542,474117.3385161341
1543,528302.1954274088
1544,509969.181774884
1545,519347.61567229795
1546,525302.6853103179
1547,507838.0417170758
1548,519609.85745298315
1549,499394.0930171788
1550,503694.344081504
1551,496981.36617461365
1552,492288.73634702526
1553,518319.1855403128
1554,523145.6265199075
1555,564799.6180097519
1556,598344.9686174877
1557,605655.0092132223
1558,597762.1369456244
1559,619258.7866525732
1560,607047.9446651622
1561,618486.1592367467
1562,689812.9622821365
1563,696127.1846131224
1564,728977.4462535137
1565,732907.9117888747
1566,797097.7048759081
1567,841306.0456198225
1568,901507.6325522534
1569,956738.3348991397
1570,986609.540523701
1571,861747.9078720077
1572,824954.7065895067
1573,896073.1470664464
1574,935862.6459714293
1575,881857.5983440457
1576,865793.2076773008
1577,855404.9496198193
1578,744780.6661674675
1579,789822.9115396531
1580,776157.6956377676
1581,780360.4137684267
1582,731752.4408971884
1583,794116.940579118
1584,811395.6409398884
1585,795430.8951803076
1586,836288.447265998
1587,876939.6182788193
1588,864664.5745451768
1589,890661.6581044372
1590,1046905.7515162994
1591,1052967.5885017705
1592,1019837.2000129892
1593,1080130.744384266
1594,1071591.7841127322
1595,1105682.4692242802
1596,1165091.9088829835
1597,1155099.6909569597
1598,1239472.4179828933
1599,1204287.9853026757
1600,1086412.6723482285
1601,1104722.1216322032
1602,1047676.7488842701
1603,1031079.7316355329
1604,1097236.122984731
1605,1071102.6296039457
1606,1113636.2593328976
1607,1071394.4276933777
1608,1079476.079725263
1609,1144812.7951975926
1610,1197669.3182486433
1611,1222051.502975066
1612,1258473.129024967
1613,1248662.113536422
1614,1219548.4304158268
1615,1237724.823589964
1616,1279542.0778782184
1617,1257930.8718569316
1618,1267989.6257179899
1619,1187615.1733240783
1620,1191401.607208269
1621,1150639.001700139
1622,1128614.683988024
1623,1196873.7882567064
1624,1248211.2608617048
1625,1270962.0585655067
1626,1271641.8968564796
1627,1276148.0425914165
1628,1275801.284907107
1629,1258436.9820082814
1630,1214014.2502082898
1631,1259845.5141611178
1632,1258168.9609613968
1633,1290875.2415910661
1634,1362278.4733141263
1635,1353990.0498861738
1636,1359190.722783231
1637,1323794.7166083222
1638,1199311.6243349465
1639,1214182.3835967912
1640,1162094.4427846943
1641,1117631.7573491505
1642,1104326.7425473258
1643,1161604.385525974
1644,1181511.70353521
1645,1177440.1619424995
1646,1151751.338735165
1647,1232263.6749019586
1648,1221814.1484196521
1649,1141423.761853098
1650,1220088.6026807867
1651,1200429.3552967182
1652,1219906.2803332852
1653,1189514.0378963407
1654,1205823.372768408
1655,1043740.6555874516
1656,1055344.7231553998
1657,1059495.4525054083
1658,926754.1588759907
1659,914238.3056476741
1660,790743.2851494713
1661,860394.4304098318
1662,790969.4034339448
1663,817570.7382457774
1664,812132.1296775384
1665,828874.7759811172
1666,812415.1362709024
1667,758637.6048505378
1668,776940.6767526583
1669,793869.4722157293
1670,823154.6002605781
1671,778875.2456034755
1672,713033.5169448226
1673,711297.7523299489
1674,780062.6822010231
1675,768330.5815853925
1676,779603.1157223915
1677,831271.9634530146
1678,834534.706707206
1679,794267.6685121853
1680,787607.6400673795
1681,743584.3456813393
1682,663372.580456062
1683,678473.398201753
1684,700388.4750443114
1685,717622.6430618071
1686,659611.168146355
1687,708802.86998496
1688,734040.633019362
1689,719035.0502561675
1690,692017.4197127495
1691,698467.4585373738
1692,704800.4171607466
1693,698178.9839208656
1694,679823.5036089129
1695,696756.3446494506
1696,685031.5194777776
1697,676600.7689414112
1698,679338.3756951698
1699,660047.2665757386
1700,652796.7840802815
1701,641386.8442570764
1702,623092.5364573912
1703,663433.116854919
1704,667302.0615231359
1705,690029.5656334776
1706,754442.958851303
1707,790677.6414965258
1708,801374.0512902377
1709,802150.5498880907
1710,840649.9750355771
1711,784072.2734231936
1712,765304.8394970404
1713,793100.9626626944
1714,812915.5320628588
1715,845844.0290829283
1716,905963.3018948404
1717,891981.5006725874
1718,892742.1144659533
1719,871840.6710134596
1720,930264.4374093352
1721,898209.2651368593
1722,874358.8173004333
1723,875887.5181050205
1724,909136.0001575397
1725,954615.092178667
1726,959054.5337879915
1727,925883.4342219678
1728,947511.1404308534
1729,910945.2107038329
1730,948437.3080507143
1731,912347.2393019162
1732,914292.187345279
1733,943410.7433783239
1734,951868.070346767
1735,964417.6855124925
1736,904953.1312142994
1737,892115.7233146196
1738,897463.6405040821
1739,870003.0917457364
1740,871655.8417154524
1741,908306.5060499854
1742,927135.8035668643
1743,919225.3331350405
1744,909685.3928191
1745,828037.3201393216
1746,789795.0835246731
1747,838495.6224775471
1748,860919.9737151825
1749,824331.3105163599
1750,813731.8963061197
1751,791382.6105937382
1752,800407.2037538888
1753,838244.6159077288
1754,910218.456303438
1755,926917.4226543452
1756,967453.2300401502
1757,1031610.7411896324
1758,1004545.9864079622
1759,1007226.6282790286
1760,1065368.094733054
1761,1040508.9545807057
1762,1064399.7844256938
1763,1063748.9085181458
1764,1133913.3272624274
1765,1141310.415118176
1766,1179144.3134105527
1767,1208740.416274634
1768,1142318.894359023
1769,1116413.3297254487
1770,1156095.1932420023
1771,1109354.5208177655
1772,1076916.8956375094
1773,1112948.7866503135
1774,1139620.2236915382
1775,1118863.850485451
1776,1156000.1677607913
1777,1151475.398630638
1778,1126102.7876205982
1779,1121292.938821497
1780,1225290.4911237443
1781,1215361.944913206
1782,1181506.2064839962
1783,1180972.2178860852
1784,1167829.0429004042
1785,1157560.312901909
1786,1098523.1353029988
1787,1102327.2976049248
1788,1042959.2185578054
1789,1062235.934979335
1790,1029874.8300040255
1791,1050740.3827482564
1792,1029022.0536508919
1793,981619.7113576125
1794,1050337.3342995984
1795,1035940.5515898918
1796,1039467.1529412436
1797,1027160.3052580367
1798,977830.5850209432
1799,926258.1740021589
1800,929061.5843578231
1801,925804.5159675737
1802,876760.4106445141
1803,870098.2451594021
1804,861493.9417239093
1805,858767.4053068717
1806,896546.2297857039
1807,875958.0438693368
1808,850855.9785527705
1809,861412.6574841948
1810,895433.3530925304
1811,891081.8109726782
1812,926337.3581151902
1813,924596.1584668432
1814,872213.9183595894
1815,853027.3096857334
1816,865287.6015079258
1817,850930.9353689662
1818,852857.2163963417
1819,843787.2636634217
1820,803384.8695431667
1821,796110.2198325059
1822,769134.5606420882
1823,773551.456578063
1824,789331.0412565867
1825,809237.3898563563
1826,785900.7404189452
1827,794021.8729998041
1828,781161.2845444073
1829,770968.9133894378
1830,752751.7707607319
1831,678583.1387773703
1832,682114.7046038067
1833,686673.0957631123
1834,684177.1557531296
1835,688259.7417444438
1836,699481.6783443628
1837,711644.263551294
1838,716141.2511972571
1839,686700.4960846552
1840,688989.7205430112
1841,756237.1716218248
1842,793363.2367466347
1843,798236.9939658608
1844,802481.982058203
1845,788900.7221274899
1846,770008.7520359375
1847,772924.9051520696
1848,804519.7220857838
1849,795016.0058014548
1850,737145.3606465268
1851,728719.1183478461
1852,699669.0896013314
1853,682994.2329970048
1854,699697.7490634578
1855,714356.2870953381
1856,775819.9761745572
1857,794464.5380339177
1858,787505.754993404
1859,763653.3402392244
1860,708902.4284509098
1861,691040.0337703078
1862,702570.303969631
1863,751742.7740333924
1864,709895.6090805321
1865,698889.8272474163
1866,711510.1453143457
1867,706208.5522189639
1868,735271.6093644624
1869,732815.74223275
1870,746226.2413664391
1871,734842.5917398396
1872,754850.9340164188
1873,763472.3789279697
1874,780969.4630277373
1875,786998.6919729565
1876,829169.829547738
1877,835003.514957125
1878,828759.9420118021
1879,803747.3543488933
1880,815234.8630959899
1881,821073.2525305832
1882,803172.0057977708
1883,764803.6506174216
1884,769766.3752941967
1885,750439.9669245475
1886,704893.5177346352
1887,714515.3170382545
1888,731258.2213080944
1889,710924.0355324273
1890,724869.8970124911
1891,735269.8634230368
1892,733540.6428696442
1893,719376.2126892458
1894,705467.3444520788
1895,716114.3448661002
1896,677400.5052304842
1897,694440.7273300592
1898,703794.6783388129
1899,683929.8524612426
1900,682001.9320053711
1901,669996.379857172
1902,701128.6106293609
1903,648775.2735876326
1904,640192.7862323328
1905,541221.3159720199
1906,551969.6830675579
1907,518854.406602157
1908,519881.6662885229
1909,523804.9067889752
1910,532796.9429839848
1911,541645.5301445546
1912,513657.6662944228
1913,537660.646835696
1914,520521.95958062244
1915,519656.4851771754
1916,528188.2880628194
1917,526825.9960984042
1918,522860.27426483657
1919,513872.1610736802
1920,558723.4231249326
1921,527619.4261486109
1922,538699.3700682528
1923,526072.6098826213
1924,550309.8041967537
1925,547697.2267705032
1926,532877.6952558754
1927,530424.2802428295
1928,514251.83532996423
1929,399418.1548092886
1930,394870.7699315446
1931,401137.47008597065
1932,367343.33953578246
1933,368375.68159831775
1934,372287.2270245635
1935,361960.9195832691
1936,377385.4792771391
1937,380312.7986950515
1938,372917.6391790372
1939,365644.42538615287
1940,363129.14087106555
1941,358076.65471722843
1942,350948.6686429802
1943,363064.9778417824
1944,367536.2088492965
1945,383132.0430552024
1946,384396.6598816606
1947,357731.26843922166
1948,348004.551052657
1949,360412.3378963959
1950,364793.23009843094
1951,369081.3091961066
1952,391317.8978774542
1953,404735.9642861559
1954,402362.47674872685
1955,402341.7880512056
1956,395803.93268076703
1957,375970.9520748778
1958,373824.9240536193
1959,397928.35388763394
1960,411427.2384602311
1961,411443.30004287686
1962,404722.4570650083
1963,399401.2093965855
1964,398235.47958728974
1965,395798.55063372874
1966,404287.64722760784
1967,411882.09575693647
1968,402665.1174057569
1969,414034.3365518375
1970,413945.9484084664
1971,421111.45163363835
1972,416992.81508187804
1973,413438.3198365533
1974,405122.39506047923
1975,403397.15114766243
1976,368064.3850320815
1977,374251.4472573287
1978,376199.426742211
1979,374521.5797381178
1980,378029.70691495854
1981,357153.05415327643
1982,357444.191111766
1983,349728.6540660955
1984,352636.0201620328
1985,353387.79930978856
1986,351204.57996539155
1987,334552.4086370133
1988,341766.58421331336
1989,342247.57312019716
1990,369980.16349628736
1991,383822.64603963145
1992,351871.9622479939
1993,351102.86483048374
1994,342537.2363790258
1995,343432.54629824957
1996,340562.70407448994
1997,330834.0379298539
1998,325786.38280201325
1999,336977.5410892083
2000,334261.4133849109
2001,332428.4212991383
2002,330762.25273265515
2003,336502.3063140516
2004,337832.8861642576
2005,335377.9275793233
2006,339680.1003518417
2007,350680.80576048075
2008,347938.4707490494
2009,344734.25507882837
2010,337783.01170136215
2011,331325.20646903914
2012,329852.0459541228
2013,331416.25520271156
2014,334932.8399026269
2015,331053.52734513907
2016,336807.6278517811
2017,334268.77236841025
2018,330816.0306998981
2019,329260.5014343696
2020,332130.63806301344
2021,334699.85814338713
2022,345437.5254793216
2023,354546.82836978266
2024,347682.65408185945
2025,352191.5096304807
2026,350279.72571767855
2027,350399.4027131338
2028,344865.28962358675
2029,345081.2800257696
2030,358994.16983260127
2031,351583.9541605672
2032,323050.2166014858
2033,283371.1126107068
2034,307889.10567675746
2035,300969.7046616274
2036,295173.86420154857
2037,299158.0997756738
2038,296045.88491348294
2039,295859.74040605244
2040,295844.57629625744
2041,283106.81007170334
2042,288905.6887145373
2043,294926.3785968349
2044,293755.7999913361
2045,288876.5301220347
2046,291946.4046636776
2047,302821.9632286156
2048,300960.9385705159
2049,302449.3877618385
2050,299603.9398052456
2051,300814.9650049008
2052,298002.7198986489
2053,303307.1668991966
2054,301745.5542226037
2055,302857.7123299195
2056,311274.58010580257
2057,311446.01703819016
2058,303992.42493262736
2059,294221.07676626573
2060,291006.6731821444
2061,297672.0472287814
2062,296899.93559648807
2063,296143.499951312
2064,295925.6120558197
2065,294982.9412217077
2066,292212.5931387219
2067,294203.7121945125
2068,293729.50336360704
2069,295029.7594685646
2070,298106.0748348256
2071,296917.8984639887
2072,299944.91295840946
2073,303245.782653652
2074,306802.99896073365
2075,313600.78736383986
2076,326286.6548838973
2077,340182.2646398203
2078,355782.5618745515
2079,348993.8360053187
2080,354552.6359833604
2081,375017.371936226
2082,378809.2812772444
2083,375069.04514486867
2084,381517.1477141793
2085,380349.5209880854
2086,380954.5223174046
2087,377280.49440625496
2088,381827.28851989406
2089,390301.48928430333
2090,386590.29787682445
2091,384819.5745451109
2092,375518.2389584596
2093,382462.04100319115
2094,377942.28423630545
2095,362282.7158510543
2096,360184.1470087485
2097,362441.5147657568
2098,367779.1805273484
2099,393460.12130709656
2100,383879.3237466067
2101,395949.80079825356
2102,393364.4484536497
2103,389909.4123187301
2104,386955.0733938284
2105,376384.4236657545
2106,380841.14369403623
2107,376012.1202720032
2108,382471.3538096362
2109,380427.63962728437
2110,366686.9736451313
2111,367338.58923855313
2112,363430.0924873133
2113,356897.99921328743
2114,338583.41218696925
2115,336843.9788384537
2116,384970.76104448637
2117,392063.82101965335
2118,387529.616021618
2119,396613.6884483188
2120,426312.6233224497
2121,430909.8602091064
2122,435609.67514115106
2123,424651.363728375
2124,438024.7446233756
2125,426967.761721445
2126,422018.9884339118
2127,423917.23852584657
2128,437554.22303670156
2129,434144.03663328686
2130,440024.644281732
2131,431675.0725566589
2132,437044.1859504301
2133,437098.36599340814
2134,435233.2829762123
2135,454622.8087334274
2136,462180.3717545554
2137,461038.3281458229
2138,465280.12188472005
2139,465460.4212393468
2140,451981.67228456953
2141,463997.10412316164
2142,443416.2165019491
2143,436117.1535198055
2144,423291.37014538975
2145,426607.94784366
2146,436052.9247865936
2147,437070.4375464164
2148,450629.32709460356
2149,449319.51509452326
2150,432937.82650552894
2151,440796.09372977505
2152,445021.6629079368
2153,443053.4443293062
2154,451447.6499123351
2155,427634.78027692175
2156,427334.30407000444
2157,427007.9485432791
2158,418769.9569114371
2159,416155.85170499515
2160,421125.0346717947
2161,418387.2140045723
2162,423120.51310609054
2163,415694.937393361
2164,416750.2598142592
2165,416162.27575029084
2166,420491.849934129
2167,408566.12521482137
2168,410194.39064206055
2169,413848.1598800366
2170,426218.63399930653
2171,420059.1718572304
2172,415703.840258478
2173,420825.56083161023
2174,401896.548336525
2175,419949.0468812181
2176,407964.05227207777
2177,410780.65150758764
2178,410376.655080431
2179,403405.30983781785
2180,403479.46280832315
2181,393561.785678419
2182,399891.56806987844
2183,408877.6012393086
2184,432211.48650138435
2185,452415.3883007277
2186,450647.40057640354
2187,460093.18495804595
2188,454747.4830390399
2189,460041.8470456197
2190,452475.9230283772
2191,456893.6574354373
2192,458028.51675950846
2193,466384.3019549176
2194,458128.6504009342
2195,450118.7870478086
2196,455612.1099773725
2197,456629.8043129093
2198,459572.1216043423
2199,457626.52264168573
2200,471135.9980403198
2201,456608.14142845414
2202,454440.1847753088
2203,451626.2028322212
2204,452472.6689809263
2205,450450.18473724794
2206,451757.4065023002
2207,442593.45241320797
2208,443538.7542132078
2209,445322.17018437793
2210,442534.7716356932
2211,444579.9475971404
2212,443674.5167073678
2213,448501.96701743844
2214,441230.03580678697
2215,441337.57060438814
2216,440108.7401381588
2217,441592.9156811201
2218,448351.4843972506
2219,445414.1707525388
2220,443682.3164139026
2221,443258.6516223954
2222,443454.31744357944
2223,439952.0707328498
2224,433603.5122686399
2225,407241.1994859446
2226,399643.39800032537
2227,400839.30796891765
2228,399705.37664913165
2229,405482.9084826084
2230,401625.2379631252
2231,400423.6000753923
2232,401486.9408759123
2233,421740.78803014645
2234,416680.1933399789
2235,399419.9210516651
2236,397836.5781316179
2237,397023.13727492234
2238,396274.31145352876
2239,402118.29493870505
2240,398086.1360473803
2241,389150.85250818165
2242,396851.6454899258
2243,401586.30319129484
2244,405665.86909464677
2245,406310.4344586253
2246,408370.62085064215
2247,413757.5168962005
2248,412502.1546932471
2249,404533.9877554507
2250,404765.590565645
2251,401145.0539968995
2252,399290.53037471336
2253,400426.24662459805
2254,408499.538901961
2255,406659.5249257794
2256,413629.1661438458
2257,411731.14566944103
2258,416505.611786898
2259,411690.43428530794
2260,418660.2284960022
2261,415230.4653686222
2262,412981.8903964925
2263,407123.539347712
2264,405250.22874270193
2265,407694.77013898897
2266,427399.48447636486
2267,426165.654410653
2268,425183.3997343334
2269,430037.4446472334
2270,441276.64993790124
2271,480309.9155519791
2272,490354.1343600417
2273,497156.23834813695
2274,492667.10449745384
2275,489994.3502530269
2276,497231.5628933451
2277,499184.65296640934
2278,508691.436952021
2279,503494.7087385768
2280,501496.39945717197
2281,504874.9429825545
2282,509737.6643725254
2283,511960.2272100277
2284,524115.09794277174
2285,531657.3762414894
2286,521934.6936277828
2287,511273.9820806836
2288,538565.8388376805
2289,517853.6381436979
2290,523198.24578748934
2291,533898.7380917972
2292,513809.6221118927
2293,532802.7425915863
2294,536440.0804962348
2295,531099.1769307647
2296,538585.2575471259
2297,539004.8303971313
2298,537165.1714476666
2299,549769.6359948899
2300,586486.2647644591
2301,610917.4686781307
2302,606977.0883009334
2303,601853.9703220719
2304,611729.2912285642
2305,575277.7143515514
2306,577890.1360942628
2307,596316.1845778106
2308,598388.1633383252
2309,584734.2459411776
2310,593296.3348371856
2311,589628.2636515707
2312,605062.2272029265
2313,608270.3691716675
2314,610048.7409728256
2315,592681.9531566375
2316,603878.3985128581
2317,593823.6293127771
2318,587282.8975304911
2319,619794.2328006169
2320,593511.3985381622
2321,608893.2136995394
2322,608705.1696473039
2323,641164.8748808065
2324,631188.5075550941
2325,637020.4214030852
2326,634043.0328845127
2327,591300.1527668121
2328,594203.2968195678
2329,588625.1199110819
2330,571535.3063523256
2331,576331.0302217627
2332,550788.0604169285
2333,554991.5646686859
2334,557362.8825066807
2335,556088.301109532
2336,577615.0617981227
2337,595249.0570742092
2338,591365.4627264874
2339,586362.8884822853
2340,593157.4505749115
2341,594344.9494797961
2342,587648.300812147
2343,593001.644336561
2344,607562.195836224
2345,618915.0455294776
2346,640168.8722144971
2347,672013.1481307951
2348,668249.2884789864
2349,692475.8448161865
2350,694365.3252999798
2351,696876.9058740139
2352,698370.7783593531
2353,693151.0299006792
2354,687743.9146526732
2355,681342.0941252087
2356,723771.8267890785
2357,752948.0065572911
2358,813250.4614358308
2359,798345.6534604772
2360,813826.7453377624
2361,879694.8543969352
2362,825515.1389375583
2363,852199.747949603
2364,862226.0489898475
2365,878011.3144588068
2366,920861.8497733772
2367,913341.4539776549
2368,931777.6200256267
2369,911833.2224485457
2370,888190.8668885151
2371,866915.6582892736
2372,799590.9757053256
2373,865965.6418641941
2374,837995.8396985504
2375,817845.5031383671
2376,884913.6585807985
2377,885325.3496999897
2378,880002.9524249609
2379,895057.7274668417
2380,883489.0433816157
2381,834196.3464627252
2382,840671.0569952682
2383,867924.0965693565
2384,861508.8191928677
2385,903505.4803329644
2386,875274.0093114002
2387,890431.0585916934
2388,885719.8442552106
2389,851544.9835478149
2390,808231.8428550333
2391,812510.12864939
2392,782881.6223316889
2393,807595.1819628598
2394,811112.9810277865
2395,843019.2546843535
2396,838539.9483764346
2397,814141.1678559261
2398,816538.9569866871
2399,808926.7088838678
2400,809965.4831028038
2401,771461.3969994352
2402,744617.6633884886
2403,754502.8296184596
2404,795797.1295526965
2405,799778.9910239499
2406,790339.4160117785
2407,777267.5152697618
2408,798743.2109039415
2409,773565.3696162425
2410,796097.0320389434
2411,781561.1476032702
2412,833321.3756696554
2413,821444.8945662923
2414,842224.1504866245
2415,889695.6272061061
2416,875092.2575040667
2417,862711.7848881686
2418,848036.390725108
2419,854948.1234018661
2420,852887.2963332834
2421,844078.7345863791
2422,852583.8840270535
2423,842977.7275117094
2424,857907.3625486941
2425,876808.5217257072
2426,883602.2298120194
2427,880353.975840292
2428,862594.0870350517
2429,865015.4844829886
2430,840816.755344844
2431,851312.8814116871
2432,834477.4070530806
2433,826891.3522433572
2434,832212.4675846741
2435,817504.4697297474
2436,814512.5332069083
2437,805539.3660460922
2438,762138.3120999441
2439,778688.049453388
2440,767193.5693208488
2441,776512.781409917
2442,761963.0988224812
2443,789415.4531767503
2444,780629.9315057398
2445,760719.5118533759
2446,721899.431082161
2447,721797.9879573949
2448,736057.4718131499
2449,733766.1422322949
2450,729918.0286924981
2451,736244.2520310396
2452,808692.8797012323
2453,812505.9617904241
2454,800864.4948709406
2455,798568.3137805235
2456,826520.4652424372
2457,836453.8107933318
2458,818273.2548999443
2459,810939.0613773674
2460,814340.9597825416
2461,838263.7077229744
2462,826258.3709053044
2463,819784.3686689242
2464,804031.8216854495
2465,811237.6945544778
2466,766211.3034507983
2467,678401.1265539621
2468,699845.4432954593
2469,688571.7907973569
2470,758086.9667044611
2471,749518.2021641454
2472,733925.507190972
2473,747846.345290678
2474,727280.9655474877
2475,715467.2765609084
2476,730803.0234306225
2477,737526.0617302514
2478,732534.8182524921
2479,755272.9415598599
2480,745718.0802968568
2481,785225.6836901411
2482,772236.8806098937
2483,735516.6593650681
2484,729787.9806437591
2485,733868.3322435776
2486,731009.4283526882
2487,711708.6471397831
2488,717418.4123029177
2489,698241.3616856582
2490,673148.3565874114
2491,705538.4543901605
2492,712620.0125771426
2493,709743.7360443426
2494,719264.0503683975
2495,745387.5012504306
2496,719830.6070671813
2497,741484.9967185571
2498,754877.1860454286
2499,769948.7289037331
2500,773200.9469776215
2501,774856.412649043
2502,785940.0590695976
2503,773380.0799101393
2504,795022.4789670751
2505,800928.7838644362
2506,774189.9731403693
2507,747585.1176507343
2508,745423.0270766023
2509,746587.905766701
2510,760464.8007518909
2511,761595.9864556614
2512,760522.8458708036
2513,743994.9350857842
2514,741052.8091226028
2515,764357.082200318
2516,801473.1431659668
2517,811719.513158941
2518,818199.4364685215
2519,816230.4776655692
2520,827633.7894970533
2521,816348.0386166826
2522,816874.9297226225
2523,805902.6352365956
2524,824384.7032214013
2525,808348.0438336238
2526,841924.1696561974
2527,871528.8391954798
2528,867719.9204598684
2529,843299.0613146181
2530,835486.0380323722
2531,817833.8378472198
2532,834557.0900009485
2533,896675.7812263891
2534,900758.0305173455
2535,907283.0995078948
2536,1023541.5055788074
2537,1015118.9359801372
2538,1041270.3930770735
2539,1005806.8309821232
2540,1043567.7370822893
2541,1039381.7307732417
2542,1058432.9832929447
2543,1079074.6057867347
2544,1121744.8255850018
2545,1127673.5069067492
2546,1063737.5791380997
2547,1052547.4592043504
2548,1092510.7832223184
2549,1108584.9766278067
2550,1091690.6430506925
2551,1093188.556813735
2552,1121664.887893289
2553,1098642.7647206746
2554,1132273.83284517
2555,1106727.7894274665
2556,1099503.6485614416
2557,1145371.0383958714
2558,1132599.0001624983
2559,1146238.3857210402
2560,1192296.9772465292
2561,1193021.0423388814
2562,1126250.7239667934
2563,1099909.1334307506
2564,1103764.5441079815
2565,1071967.733456854
2566,1112438.157019711
2567,1083055.1821703224
2568,1065389.0854673951
2569,1049085.8223100866
2570,1057189.1969741113
