,portfolio_value
1359,1318019.2090893355
1360,1359633.030092333
1361,1348461.0983571683
1362,1314523.9196683175
1363,1335463.5910453256
1364,1383171.9422108352
1365,1359188.9137780445
1366,1370598.379170309
1367,1277854.5587436354
1368,1282761.6677557244
1369,1235874.4739894532
1370,1210557.0503604936
1371,1288381.8496247223
1372,1348034.1022088472
1373,1375014.4789233932
1374,1375041.0984441382
1375,1379165.166916139
1376,1378279.6878981614
1377,1357930.9077913086
1378,1306969.2941252887
1379,1358970.5645553279
1380,1357129.771199825
1381,1395005.7478595197
1382,1476651.4493784413
1383,1467466.7686954238
1384,1472209.9897976657
1385,1431155.026492216
1386,1288319.5489059626
1387,1305515.394805112
1388,1244783.15083784
1389,1194267.5057205546
1390,1178740.4723915777
1391,1244427.6079525317
1392,1267509.648382231
1393,1262700.3930875938
1394,1233115.734738684
1395,1326111.3893556735
1396,1313423.9870216567
1397,1221492.6662664805
1398,1311757.4154535136
1399,1288073.5125925704
1400,1309812.453926198
1401,1275181.6027267494
1402,1294322.0241899001
1403,1109276.4973859692
1404,1121969.8685997722
1405,1125672.5787049818
1406,972572.1647891394
1407,958438.8101978796
1408,816487.2401572915
1409,895911.0496085993
1410,816049.7027444312
1411,846141.5587624382
1412,839474.9933881802
1413,858750.6536970362
1414,839809.0350331418
1415,777716.8205790131
1416,798934.7367891389
1417,818091.4250948074
1418,852906.6285037674
1419,801015.4589229
1420,725156.0922147869
1421,723250.5451185504
1422,802427.7493427952
1423,788501.8219823967
1424,801959.6386602292
1425,861634.5734815632
1426,865648.4579275112
1427,820368.9566875437
1428,814064.6174977703
1429,764079.7544877019
1430,670854.0853824591
1431,688184.2909091
1432,713486.5391801507
1433,733090.0811831332
1434,666155.5449887433
1435,722580.4187820335
1436,752050.9486839903
1437,734509.2076652744
1438,703058.8120153589
1439,709830.689196069
1440,716876.6956564158
1441,708877.9097566408
1442,688099.4374553992
1443,707102.929707882
1444,693538.6626605339
1445,683980.2528721123
1446,686492.2386369323
1447,664353.2289097927
1448,656801.8374324547
1449,644059.7959697264
1450,622587.7725656242
1451,668929.5781360924
1452,673132.9903821384
1453,699051.2641851266
1454,773166.282030887
1455,814873.0775043687
1456,826961.8227039995
1457,827220.5573097208
1458,872032.9401408905
1459,807035.233664439
1460,785146.4276371436
1461,817292.8070892028
1462,840044.8963299014
1463,879139.0238478057
1464,949144.8640062547
1465,933033.9448825447
1466,933210.0649039944
1467,909047.6198985329
1468,975416.7136670449
1469,938207.4833505435
1470,911122.1847779575
1471,913276.9583590435
1472,951530.3430886845
1473,1003481.9082529544
1474,1007682.6047867509
1475,969546.9630894602
1476,994716.5204879309
1477,952836.6696615563
1478,994856.2239647398
1479,953370.6307396905
1480,955631.141013179
1481,989083.633884534
1482,998769.4577036499
1483,1012796.3038163102
1484,945537.1039978478
1485,930886.2017557974
1486,936926.1549754573
1487,905974.6245737614
1488,907571.1311423865
1489,949566.2686740417
1490,971173.2705394253
1491,963218.6433332886
1492,952763.7914010861
1493,859142.9280332237
1494,814907.1468217663
1495,870646.471328709
1496,896640.7614266791
1497,854622.2069598397
1498,842486.6968030955
1499,818178.9901228894
1500,828675.3468720387
1501,871917.9137136987
1502,954059.9218025261
1503,973606.1766057074
1504,1020093.54514044
1505,1093554.6651145238
1506,1062389.675621154
1507,1065580.840023794
1508,1132853.003625415
1509,1104038.0225380408
1510,1130511.545830837
1511,1128943.2485479373
1512,1210100.1093351888
1513,1218560.249295793
1514,1261713.664031154
1515,1295247.2810331995
1516,1218791.8540443785
1517,1188684.9516482193
1518,1233796.005438961
1519,1180277.4065002883
1520,1142905.2869850309
1521,1183975.0074061025
1522,1214929.2945884445
1523,1190802.743784461
1524,1233404.7566923194
1525,1228393.6729186103
1526,1198422.0536149242
1527,1192036.7060915541
1528,1311461.083420088
1529,1299861.0800636401
1530,1260919.626803495
1531,1260041.0834400847
1532,1244542.0268222187
1533,1232885.823545779
1534,1165172.7083046602
1535,1169170.3749951974
1536,1100863.0568275352
1537,1123394.3913392979
1538,1087447.6687932168
1539,1111894.8496346176
1540,1086722.9735036155
1541,1033080.194445876
1542,1111715.7175767773
1543,1096200.699267986
1544,1100507.4314567915
1545,1085950.6871879955
1546,1029121.1657730802
1547,969526.6037306519
1548,971775.3894080392
1549,968025.0300374138
1550,912149.1192421071
1551,903907.1045150501
1552,894176.9768255482
1553,891785.2075503859
1554,934447.1222072344
1555,910614.9228123958
1556,882221.8645987641
1557,895076.5833943593
1558,933501.1406613173
1559,927605.3020386318
1560,967846.6189734741
1561,965096.0689851325
1562,905113.9715766057
1563,883087.1071424654
1564,896923.0851981096
1565,880196.2116326296
1566,883074.4902586655
1567,872354.9067180933
1568,826934.624509938
1569,819152.9238426671
1570,788149.6332781482
1571,793128.5098940057
1572,810286.5846368031
1573,832969.6721345942
1574,806834.5590124071
1575,816403.3463472961
1576,802571.4169894119
1577,790524.8918963932
1578,770116.1138516241
1579,685707.7813848461
1580,689403.3020209423
1581,679572.6522489401
1582,677865.5122970518
1583,674510.079289266
1584,691057.1974469959
1585,703393.0118165655
1586,708129.791675995
1587,714975.4421177342
1588,697969.2732365391
1589,701243.6835378633
1590,698989.6323501898
1591,704717.2052167146
1592,714956.6931567583
1593,701995.3080143909
1594,688014.638145503
1595,685761.5685986798
1596,696732.5824781458
1597,697512.9229034664
1598,682451.6027759543
1599,678018.4319833921
1600,670702.7384637401
1601,658698.6573112267
1602,668537.6555938082
1603,683127.8473725019
1604,681377.8983145204
1605,670920.4658018311
1606,683150.7049110234
1607,679741.134870242
1608,674195.8881854553
1609,654022.3113106664
1610,649044.8139664821
1611,666217.1335480256
1612,663202.012306993
1613,654715.2071318442
1614,649912.8562818974
1615,664049.8203309409
1616,678613.7117898227
1617,687051.0751385742
1618,694535.3411694979
1619,694332.2408709123
1620,702409.5529240415
1621,693304.971139397
1622,703678.0941299836
1623,707106.2465926429
1624,712118.2314534344
1625,720873.5500948445
1626,716408.5453364991
1627,705296.3037949044
1628,707292.2885615499
1629,713325.6410565004
1630,704257.9349009183
1631,697180.4837241463
1632,700684.6764596088
1633,698808.4961922244
1634,686761.1489835237
1635,684211.8231901571
1636,692003.9767744471
1637,683333.095386718
1638,683614.037732468
1639,694561.2991027278
1640,694046.0733182642
1641,688270.0594132562
1642,677926.3619226769
1643,670355.3599283011
1644,665340.4444441125
1645,662307.815936695
1646,669647.611288187
1647,662248.5274436288
1648,654622.8891900453
1649,656722.5050715676
1650,667010.6461294265
1651,658173.8736105718
1652,657797.8161970527
1653,644762.9251446286
1654,641321.0654759144
1655,642026.2980339009
1656,634799.9405543788
1657,635505.7250327504
1658,639028.6312363971
1659,639966.2539269422
1660,632536.509921469
1661,637124.9646429525
1662,637511.5265276659
1663,643555.1776633015
1664,644980.4359051569
1665,644414.0920877644
1666,648077.4956244896
1667,653771.8516400881
1668,648254.5257105296
1669,649103.0260854727
1670,658543.2048742828
1671,650368.4002282913
1672,649186.4231320943
1673,654093.8489024494
1674,651208.8344428608
1675,644396.284575928
1676,643387.3658495266
1677,623489.8526020866
1678,619569.4940148911
1679,627859.7878597307
1680,625074.5998407874
1681,619481.6512699525
1682,617162.4448869942
1683,619617.0655368553
1684,615807.5865181971
1685,615192.418757642
1686,614504.8216105234
1687,613491.2692748875
1688,613020.9351461554
1689,609284.2122750566
1690,608777.6535768039
1691,595726.80018953
1692,586213.6284400151
1693,586538.9179669693
1694,586791.9732838178
1695,583638.0095418612
1696,581464.7465061401
1697,584241.9767839607
1698,575976.9104544702
1699,574818.9228052216
1700,575360.9481874425
1701,576732.9676168471
1702,571284.8542520236
1703,579289.5814317579
1704,580733.5423906976
1705,579140.9942981336
1706,578453.8352166136
1707,584315.5782112943
1708,591392.6215391491
1709,593052.7469466305
1710,596404.226123046
1711,592852.0484274934
1712,594295.8068328864
1713,604045.0475014183
1714,597213.4300277738
1715,602250.5361005929
1716,604090.3318690993
1717,602570.9775948629
1718,600979.1616766545
1719,606481.7129519038
1720,598627.4544922555
1721,597578.8807063942
1722,593700.9846188065
1723,592145.580367147
1724,587794.7593564857
1725,583880.4557359085
1726,587948.0888357374
1727,589679.3493158867
1728,591482.651483695
1729,584250.5024877202
1730,584611.5964805036
1731,579715.1492361439
1732,575219.2787664849
1733,570140.6542511842
1734,575138.6062730021
1735,571770.2620153873
1736,577555.0253340169
1737,574077.925247354
1738,577103.2277944421
1739,580020.7074843554
1740,572424.3335181905
1741,570217.6179321766
1742,559465.7075811506
1743,562561.6608022248
1744,562994.7155751303
1745,559772.7350704045
1746,562365.7301871001
1747,562040.770417817
1748,552245.6270579093
1749,545783.5721683039
1750,546901.197033079
1751,558152.9004387263
1752,558044.6482622512
1753,558080.7093039913
1754,571485.2531787565
1755,579615.456470599
1756,576396.4696232722
1757,575746.9131928625
1758,569400.2326482763
1759,560678.0441726735
1760,559522.9283523817
1761,562508.0232771063
1762,558599.9362979957
1763,551596.6790776557
1764,553180.9092156192
1765,554369.5069580177
1766,546891.6577084693
1767,546025.6747982259
1768,555674.2746755804
1769,553868.9634816857
1770,555129.2111998693
1771,558650.6435708501
1772,557784.8891785706
1773,552060.2457499244
1774,547536.1748644486
1775,553094.6121813733
1776,549224.62566056
1777,547130.2688048735
1778,563672.5244672049
1779,561434.597573446
1780,574255.7027223152
1781,571367.2569727728
1782,588502.6484308583
1783,592377.7017615892
1784,593672.2047470408
1785,595756.4086170503
1786,594386.9182820672
1787,590051.4838983755
1788,585969.7984025634
1789,582685.0654703473
1790,583368.5758486995
1791,586992.7550613564
1792,587496.4549186083
1793,582834.7330200465
1794,585707.0950323755
1795,593146.1145843145
1796,603951.9570177936
1797,601861.2760251893
1798,591444.3782404987
1799,593061.1709656783
1800,598397.8280912456
1801,598901.2856325512
1802,601020.135122183
1803,596034.7681625946
1804,606129.7433084131
1805,604653.219805842
1806,594679.7065749099
1807,599836.1859039968
1808,598143.5632065644
1809,607987.9887797161
1810,606980.3178243818
1811,599600.0561770228
1812,601395.1598347445
1813,606443.6781330047
1814,603704.985133575
1815,607075.252488974
1816,609908.9328731874
1817,614993.0220461824
1818,620754.2089903121
1819,612976.3878922242
1820,624337.6991660098
1821,625737.8395569393
1822,628033.8622114841
1823,627602.3841787216
1824,634820.8177772235
1825,642394.4419746588
1826,638176.1002268424
1827,636340.7798923927
1828,646359.2854637047
1829,644199.811745836
1830,645420.3370618485
1831,647751.5850493493
1832,650726.9631609514
1833,644807.6155773054
1834,643908.7785375211
1835,642253.9233622904
1836,644585.0588043845
1837,652654.0612854864
1838,638967.7202610042
1839,622818.132914767
1840,624109.3963289442
1841,624683.5784565036
1842,626225.6378279544
1843,621250.9718339689
1844,622434.6897278781
1845,619267.0587183936
1846,619733.6485706717
1847,613527.2349407857
1848,613024.4048073954
1849,614852.6514420331
1850,612550.6402494798
1851,609094.398668133
1852,608771.2181427045
1853,604375.4746135959
1854,606740.1966473061
1855,609498.2081435396
1856,613006.2089691798
1857,612647.14968303
1858,619181.644828421
1859,616050.694827035
1860,605186.5986916614
1861,604954.5933797405
1862,595587.3596292686
1863,589289.3399948039
1864,590017.7382966861
1865,598244.8003977194
1866,595419.2320169786
1867,604764.6977955189
1868,600353.5544664288
1869,605489.6841047745
1870,611242.4504144782
1871,603032.2838465389
1872,605310.1831094174
1873,608075.9445134372
1874,608462.1071717847
1875,607793.5935102776
1876,615262.2315404216
1877,619068.9748026332
1878,626419.7546940744
1879,629035.679965202
1880,627204.997400278
1881,625589.3073448314
1882,621110.3003700739
1883,616497.0647747655
1884,620381.4064335906
1885,623404.6772032966
1886,631773.978872003
1887,620484.7987644551
1888,617715.1390528945
1889,620107.7164462556
1890,617137.4167047857
1891,619563.0904761793
1892,613406.5683115757
1893,615268.0891839574
1894,618389.6066187259
1895,615018.0087687945
1896,615051.2805845565
1897,615217.7232361624
1898,612448.3401891652
1899,624153.9561154445
1900,629423.89418365
1901,633835.1093146673
1902,623838.4698603178
1903,624603.3916101092
1904,629013.8245234092
1905,628114.671879963
1906,622700.4493162802
1907,621634.6700366148
1908,622964.3296869824
1909,615128.5794841436
1910,612995.3780767487
1911,604991.0104534541
1912,610950.2666796463
1913,609518.0504829712
1914,610249.4787556814
1915,605305.7402564116
1916,599455.7150822119
1917,601846.1084382721
1918,605560.3847113914
1919,606491.1424330185
1920,611262.4709483461
1921,602180.776063456
1922,605795.2853116264
1923,606460.1076442751
1924,599132.0968754311
1925,606995.5457224435
1926,605363.8627133772
1927,604831.5962561882
1928,600358.9675356616
1929,600691.4309268005
1930,604899.8645095143
1931,603968.0756930467
1932,597683.980505011
1933,596818.8509174903
1934,590870.667360192
1935,592497.6013419454
1936,593527.4174980813
1937,590794.7468812199
1938,589429.9661016436
1939,588797.8971066818
1940,592708.2344711883
1941,604560.2057785225
1942,591967.2695478047
1943,580115.9074344168
1944,588452.7009182957
1945,589851.3702943681
1946,593842.2742091491
1947,589378.5580756498
1948,610041.650489579
1949,587497.2850873236
1950,583841.3495441535
1951,578210.8498381146
1952,579320.6601978061
1953,576954.9311092594
1954,579211.0892813212
1955,564862.2729255044
1956,565838.6122167236
1957,568303.2090542284
1958,565503.0435549986
1959,567600.7455425598
1960,565872.5285053068
1961,569784.2877409429
1962,560526.7298288213
1963,560168.7865454738
1964,557940.6200644242
1965,561133.9081406819
1966,566693.0923249145
1967,562835.3204354867
1968,561434.8640502769
1969,560941.7807339488
1970,562330.4317162175
1971,556930.5918051155
1972,549930.8980372663
1973,524341.4296653101
1974,517234.1383418752
1975,519483.1327462906
1976,517818.7490735889
1977,524827.515325596
1978,518652.56020165666
1979,518805.63049194054
1980,520838.0662109247
1981,548977.657738791
1982,541449.9559105213
1983,516508.14771113644
1984,514201.4042449053
1985,513385.0142070453
1986,512661.2947675918
1987,521304.625001415
1988,515343.3230159215
1989,502037.4133004394
1990,513568.6204296286
1991,520409.514110505
1992,525927.8452479761
1993,527515.9528372713
1994,530417.4988889369
1995,538392.8240586934
1996,537032.8412260631
1997,526526.6249086946
1998,526916.4293746875
1999,521619.8228428869
2000,519733.5988329055
2001,522301.443387768
2002,535391.9921802126
2003,533211.5148285194
2004,545338.3086856309
2005,543337.8348611661
2006,550606.4559023576
2007,542958.1675875314
2008,553367.6984783496
2009,546134.4902906608
2010,542306.63036453
2011,531958.7577863162
2012,529647.1939631761
2013,531732.9476760748
2014,563562.636647037
2015,561509.3528563443
2016,559779.4999033655
2017,567462.043159493
2018,586180.2150215186
2019,649806.8741219797
2020,665624.9615687199
2021,677327.3147669722
2022,670497.2691045192
2023,665634.0389256348
2024,677165.3108850281
2025,680404.1511256206
2026,695340.9788270821
2027,685479.9012755663
2028,681427.8877155341
2029,687386.6000564315
2030,695309.6966089456
2031,699450.6310938988
2032,719519.4363466189
2033,731591.7824395837
2034,715503.3753776685
2035,696339.0769359722
2036,740797.6804058859
2037,706254.4651819491
2038,714834.5719735321
2039,731825.218168235
2040,698605.7527269771
2041,729485.097687733
2042,735075.0555533107
2043,725935.0708239641
2044,737090.7427187092
2045,737624.5254283207
2046,734779.3682238351
2047,753553.5175551192
2048,815078.7362324379
2049,854875.146713635
2050,848369.1059851258
2051,839523.0255465837
2052,856301.4668034788
2053,797672.8108645474
2054,801654.5368167895
2055,829041.260000547
2056,831612.4992678162
2057,810188.7651676429
2058,823484.6722478421
2059,816636.1037353972
2060,842902.9894366231
2061,847080.8934319589
2062,849563.3197172369
2063,820543.984362327
2064,838154.8203550793
2065,822281.4393179537
2066,812023.9887097855
2067,865369.4832398379
2068,823775.5391994437
2069,848989.1318072949
2070,848657.9557112559
2071,900968.7920106943
2072,884890.6281173797
2073,894201.476288323
2074,889216.9816250213
2075,819108.7771907649
2076,824856.8276009336
2077,816938.4389335135
2078,788138.1679959862
2079,794915.4687778353
2080,753535.8564881335
2081,759958.6828522757
2082,764361.6598261495
2083,761624.3604962542
2084,796717.402079727
2085,824268.903726295
2086,817853.0047765556
2087,810777.3063156935
2088,820113.3180509779
2089,822206.5543958853
2090,812107.7002823036
2091,820177.4559024397
2092,843329.9551347576
2093,861837.3971125055
2094,896253.1459341965
2095,948157.4093718211
2096,944053.225866792
2097,982803.6365587622
2098,984922.5702695842
2099,989116.7966609102
2100,991478.1353934747
2101,982990.1859457286
2102,972807.8352749433
2103,961881.4462814836
2104,1031190.578738522
2105,1078559.5723548315
2106,1176379.848762747
2107,1151531.866258277
2108,1174672.435480951
2109,1280555.9266087417
2110,1192731.582781146
2111,1235073.1963899815
2112,1250274.6502662573
2113,1275694.3745628116
2114,1345187.0868267533
2115,1333147.882943954
2116,1362699.6375026584
2117,1330877.246738526
2118,1293201.5448495361
2119,1258163.5524665047
2120,1148551.4229798096
2121,1254804.8947981705
2122,1209232.044606538
2123,1177189.2737824502
2124,1286063.306573188
2125,1286596.7381194416
2126,1276770.4268829117
2127,1300259.4149767559
2128,1280950.4863419293
2129,1200262.2567542065
2130,1210012.8789486808
2131,1255507.9870638563
2132,1243146.7194360164
2133,1310793.4753418076
2134,1264373.348218569
2135,1290595.567970306
2136,1280918.96299713
2137,1227441.9154061286
2138,1156576.1115715324
2139,1163587.183638769
2140,1116415.8416955434
2141,1156429.52748993
2142,1162437.34411232
2143,1215713.1392575772
2144,1207859.1479285483
2145,1168475.3286035748
2146,1172192.579032687
2147,1158912.8852406144
2148,1160471.4811520027
2149,1100713.431933473
2150,1056585.9146731286
2151,1072238.5931755777
2152,1138457.053389713
2153,1143372.3311099084
2154,1128300.4770822583
2155,1107347.9527273888
2156,1140543.2640385036
2157,1098963.1002732716
2158,1136435.7806263594
2159,1111804.6282057012
2160,1193860.5879272262
2161,1175050.449535224
2162,1207391.1690628838
2163,1284067.840141151
2164,1260275.5305187975
2165,1241918.5215943817
2166,1220300.946894124
2167,1230970.5196866118
2168,1226834.0713235047
2169,1213865.7860792559
2170,1227918.7223095803
2171,1212127.082458181
2172,1235488.2219278098
2173,1266746.3522349778
2174,1275958.4076268175
2175,1270099.346627337
2176,1244450.2528747376
2177,1247491.9536658423
2178,1207737.659871335
2179,1223936.1201866516
2180,1197011.783189212
2181,1183572.5316121574
2182,1192133.5606847135
2183,1167687.941835063
2184,1162080.0950469314
2185,1148875.7692975176
2186,1078303.095518515
2187,1105283.2941848608
2188,1087374.1698312296
2189,1101471.4843014942
2190,1078259.281308478
2191,1122593.480875355
2192,1107797.5011577737
2193,1074161.2212937966
2194,1009573.3498760158
2195,1010334.2675575541
2196,1033307.2118745518
2197,1028545.0364443149
2198,1021438.5657877936
2199,1031268.8747719873
2200,1148502.977906098
2201,1152514.8478637103
2202,1135062.0360897263
2203,1132497.1203338958
2204,1179925.443009311
2205,1195302.8862746952
2206,1165621.7184152808
2207,1155757.998322271
2208,1162897.8247434136
2209,1200040.7721872036
2210,1180585.0884626822
2211,1169599.3354597671
2212,1141314.3877352148
2213,1154279.5435442063
2214,1082463.717179579
2215,943010.6143191052
2216,978032.5811070921
2217,960298.9475304777
2218,1070364.4347936502
2219,1055869.9518498667
2220,1029073.6920055377
2221,1050606.5848929533
2222,1017640.3348281152
2223,997038.3465850368
2224,1019881.9209711782
2225,1030208.4969817033
2226,1021851.4203061578
2227,1058625.2858020384
2228,1044807.9877767367
2229,1107148.2093357514
2230,1085982.1317189923
2231,1026043.6528896923
2232,1017794.0418245875
2233,1023992.0581741041
2234,1019348.4706416974
2235,989812.0460073227
2236,999084.158816261
2237,967374.4963069563
2238,928506.4919436467
2239,979907.9956610732
2240,990661.4620657894
2241,985396.9776641837
2242,998775.4144748556
2243,1039915.6958190636
2244,998251.9084377039
2245,1033906.5603570939
2246,1056646.64302242
2247,1078541.5439104084
2248,1082860.0368144363
2249,1085202.089991264
2250,1101734.3236063581
2251,1081698.2222439419
2252,1116057.3177354324
2253,1126447.3980302464
2254,1083499.687992302
2255,1039993.9570732474
2256,1036496.9472681879
2257,1038659.1683898474
2258,1060782.9031981083
2259,1063670.4527086355
2260,1061879.692727401
2261,1035055.384720609
2262,1029786.5729719453
2263,1066218.8559894988
2264,1125997.2195370626
2265,1142833.8533290112
2266,1152536.6367954742
2267,1148902.0793330057
2268,1166141.236753544
2269,1148089.887637844
2270,1147980.0407014072
2271,1132034.0948754847
2272,1161117.8031247705
2273,1134955.3418071247
2274,1189246.3901183656
2275,1236158.1055654464
2276,1229665.353952679
2277,1193013.6767834702
2278,1180498.7709563298
2279,1151762.4084897775
2280,1177760.1191370354
2281,1279835.4477292728
2282,1284324.6621375247
2283,1295118.5418707866
2284,1486008.1293133746
2285,1473463.1502092797
2286,1516849.0523664178
2287,1459971.8812804718
2288,1522461.7704451943
2289,1513686.7616824706
2290,1543502.672037233
2291,1576504.9895243305
2292,1644617.3159279774
2293,1652826.788521815
2294,1551347.5218882503
2295,1532622.986069637
2296,1597497.0983138636
2297,1622258.0683524145
2298,1595468.8470514857
2299,1597744.9484426691
2300,1643134.183632206
2301,1606546.73607536
2302,1660952.122823273
2303,1619071.3725682439
2304,1606438.092898922
2305,1679487.5712858676
2306,1660623.334864641
2307,1683967.0881861446
2308,1758166.2200573038
2309,1760003.8986994796
2310,1655848.3557871047
2311,1613084.5732489238
2312,1617462.926045141
2313,1565857.5336173542
2314,1630486.7281716475
2315,1582180.5722314774
2316,1555016.4227257115
2317,1529683.0349355247
2318,1542606.240903618
