,portfolio_value
1364,230051.85265833358
1365,221785.78322843387
1366,228765.55229120364
1367,231802.9278411713
1368,237351.66683153593
1369,246053.46537676657
1370,245455.8572718302
1371,250334.11817035807
1372,248023.9264888941
1373,249412.2048205957
1374,245741.4792034007
1375,245640.0140118953
1376,249859.49572107647
1377,249036.15396545592
1378,258328.33468103816
1379,256571.48849233316
1380,258671.7438122274
1381,261125.65824017086
1382,256895.52498493608
1383,259275.89354509808
1384,257379.84802861226
1385,262411.8673705385
1386,261761.07992564226
1387,259648.619074832
1388,257959.82763853937
1389,262016.24692220107
1390,265712.6019889978
1391,267538.1589059638
1392,268891.3974609471
1393,269129.60614904884
1394,279080.791209533
1395,275176.1932100899
1396,276077.5627037004
1397,276598.99441833363
1398,277857.07009830297
1399,277745.7510868989
1400,286340.90017500723
1401,285330.85603017913
1402,274807.85501143715
1403,275759.5097268653
1404,278889.8319618464
1405,284265.91478902113
1406,281870.7064053955
1407,284628.5579348499
1408,284843.9863003504
1409,284973.43225983216
1410,280364.7708836857
1411,282062.94487553486
1412,278455.8623793838
1413,281952.9496154256
1414,284185.8761639862
1415,284929.1059755302
1416,290044.16026716365
1417,285306.41571810463
1418,284929.1612494219
1419,285467.0139314537
1420,284519.78231847164
1421,287171.96272937796
1422,288307.35587598075
1423,290548.04289997846
1424,283017.76628101623
1425,284352.09753891494
1426,284669.1068242708
1427,285429.783272857
1428,285154.03009406565
1429,285302.35844600387
1430,284850.2180850717
1431,288373.86236363894
1432,288667.9868667959
1433,285032.33643491694
1434,285565.72775119514
1435,284290.74807854043
1436,285275.1222497522
1437,285717.6899573104
1438,286373.5557974281
1439,286219.38439859723
1440,289251.6950351399
1441,288999.33427392604
1442,291046.65208537347
1443,290421.56094523205
1444,290593.02883916703
1445,290025.3133651071
1446,291392.2527208907
1447,291385.4589575073
1448,290327.9647251961
1449,291127.6977378929
1450,292350.78044732014
1451,295039.26985564653
1452,297955.37279565533
1453,299017.64122409065
1454,298847.5233866921
1455,311031.5664852149
1456,311133.17837233795
1457,313911.34223428916
1458,313632.2244950851
1459,316484.8659263246
1460,316117.1866837468
1461,318535.3569104716
1462,322785.0154742144
1463,325060.698096623
1464,322004.26603854285
1465,323527.57208454027
1466,314106.67224999354
1467,315360.05711750325
1468,317546.5491563814
1469,316807.58623423736
1470,322253.0742731911
1471,321817.2693460728
1472,316787.76906430605
1473,319093.8051403915
1474,317188.4800556201
1475,318711.504823593
1476,315591.37973048247
1477,317875.7692525599
1478,314683.7041080876
1479,318008.94273246237
1480,319346.3477417275
1481,323041.4438190392
1482,320013.9487937069
1483,308326.1432542846
1484,308112.4937156858
1485,303659.0181213718
1486,306432.64434280246
1487,306040.3786478725
1488,306502.49816186086
1489,309985.648354778
1490,310769.3362685775
1491,311638.3576519142
1492,310588.2683318372
1493,309523.10536730057
1494,304138.3431461491
1495,304970.1491422919
1496,299613.9626355855
1497,303790.0978502666
1498,304305.70669056807
1499,306183.7175495048
1500,307405.69566223683
1501,306346.9364387958
1502,306467.68065282464
1503,305061.3562287754
1504,306818.18489131227
1505,303828.2793230546
1506,305037.67223161913
1507,308131.3938742437
1508,311250.3585628283
1509,315943.3586235999
1510,313789.68081522547
1511,313714.4293892505
1512,314228.3574708345
1513,312467.26001098857
1514,313907.68880508177
1515,315099.015168493
1516,321451.3559980062
1517,321340.8304868752
1518,321732.7023161044
1519,321893.802366168
1520,326315.6726689261
1521,319877.9443877034
1522,320533.0265927534
1523,319907.7276786327
1524,322181.2742822873
1525,325916.2766012859
1526,330468.52118569147
1527,342277.3844353135
1528,341295.9218260786
1529,335451.69097285677
1530,334884.64947930793
1531,337859.43591878476
1532,342192.2618659916
1533,344044.8294115488
1534,347252.1017308691
1535,352372.7075264077
1536,352029.5579977043
1537,352732.7633235422
1538,357760.3797006382
1539,354772.0769030763
1540,358433.2182295841
1541,356152.1684573842
1542,348387.74619986874
1543,358245.8496332021
1544,355824.6051669256
1545,357802.07371473766
1546,360316.6666592079
1547,356008.7103031243
1548,360195.5208722196
1549,357086.23100829317
1550,355439.06534192205
1551,354671.75201007223
1552,354093.72315354244
1553,358240.4150100983
1554,361188.28730168944
1555,369913.04313349305
1556,377772.6993253294
1557,378492.2419064909
1558,376675.2823871849
1559,380626.559906543
1560,378199.18810385664
1561,381283.4940218702
1562,394533.3721682432
1563,395688.0879356214
1564,402562.414431619
1565,404186.50210075016
1566,416259.711017866
1567,424350.5947262313
1568,432242.06314370973
1569,442443.6265161339
1570,444921.75183401286
1571,421641.3242317048
1572,415559.98658077954
1573,429164.02636915335
1574,435059.2053494301
1575,424010.9118021466
1576,422856.0658372852
1577,423729.554370891
1578,403330.49680940784
1579,410663.08410883916
1580,409717.4038828933
1581,409707.849092668
1582,399792.68703404826
1583,409300.8280691948
1584,409249.95298054675
1585,409466.21236645686
1586,414984.71297238313
1587,420002.686871381
1588,416960.8770296972
1589,421252.5933412444
1590,446296.81116383907
1591,447503.69197912933
1592,443590.6545202535
1593,451235.9362697978
1594,448952.5636908591
1595,451020.4157166808
1596,459318.1900792026
1597,457028.069244581
1598,468351.38493604556
1599,463064.4951799893
1600,445371.4384028566
1601,447696.5356031193
1602,434901.8375539746
1603,433470.2637820533
1604,441646.21414607135
1605,438475.13171770744
1606,439398.14529631846
1607,431706.76765174005
1608,434782.1789925935
1609,439567.34382178215
1610,450480.7798426339
1611,454574.85190844303
1612,458808.02047489164
1613,455526.2099318133
1614,454033.877231495
1615,455565.7489455708
1616,460487.23182841425
1617,454807.149874984
1618,456790.02205329493
1619,449802.1810533338
1620,449556.01136433484
1621,445845.5462578034
1622,442949.676986442
1623,451491.4987465707
1624,454359.2596067837
1625,455079.18866381835
1626,456566.33743222815
1627,461371.7355829557
1628,462407.3686211609
1629,462212.6623611393
1630,456775.2859830224
1631,464015.73205397266
1632,463434.149856521
1633,466057.33358058316
1634,475196.8324526959
1635,473130.28733722854
1636,478499.2320298089
1637,475099.36232434766
1638,461345.3650665377
1639,462903.0105003922
1640,460069.96050573746
1641,454086.73671378
1642,453170.5016774215
1643,459615.9520241825
1644,460427.86388971796
1645,460359.044676454
1646,457547.6250709004
1647,465253.98895977385
1648,465859.8158406692
1649,456577.8395152569
1650,465614.28979956347
1651,466421.81665060425
1652,469741.96310924116
1653,464568.6046860865
1654,464677.7626540345
1655,442754.16919284844
1656,445915.07786372333
1657,450087.67585497495
1658,436775.76000114024
1659,434420.25020773365
1660,420815.47600798414
1661,433455.11649308784
1662,423467.0040654637
1663,429000.4922314718
1664,429844.42459759436
1665,432168.07782466366
1666,429392.5522947427
1667,421816.4083119532
1668,424142.5383191617
1669,427547.8550349817
1670,429107.30081764364
1671,425979.40875945427
1672,416193.50517188373
1673,416395.9954633255
1674,427186.0247972078
1675,427003.4606912705
1676,427530.77159914444
1677,433994.92524459114
1678,433783.7077063649
1679,425469.1588542034
1680,423035.06235826033
1681,416472.94222243584
1682,405306.07534998044
1683,407932.65766952914
1684,410747.45269257657
1685,414026.78620824876
1686,404953.3315158422
1687,413566.6667263713
1688,416508.5195325143
1689,415300.8200688378
1690,412177.968793039
1691,415216.04173779645
1692,417711.1758130264
1693,418420.77608828514
1694,415186.1250467865
1695,417604.1455749734
1696,415958.7265889935
1697,413650.2733308023
1698,416507.6589835927
1699,414467.3676100371
1700,411355.2274478552
1701,410147.2334595269
1702,407075.6740949399
1703,413450.10456216877
1704,415491.38877842797
1705,419593.37449214666
1706,430905.4337873583
1707,438214.69494565716
1708,440585.94242158724
1709,441616.9537095956
1710,447783.372595654
1711,438180.8544461009
1712,435581.51589683146
1713,440335.29754403513
1714,443614.43401949364
1715,445557.8551156841
1716,454276.24188341544
1717,451442.0531778838
1718,453012.45968020504
1719,449403.5151680229
1720,462993.47870655596
1721,459632.9886991053
1722,455435.70102095185
1723,454902.3873272943
1724,460129.86008218443
1725,467338.8733619681
1726,470170.383709148
1727,464859.1231433749
1728,466302.4991111537
1729,461094.87325652246
1730,469634.80134057626
1731,464943.0927973215
1732,464476.2509715179
1733,468708.52836266696
1734,470410.37188465433
1735,472232.39759301767
1736,460499.79591285426
1737,459103.63627240376
1738,461219.25762912346
1739,454998.4846359197
1740,456571.63108328445
1741,463330.4933199329
1742,465910.69510184956
1743,461584.6303947785
1744,458422.35588525486
1745,446943.9209460267
1746,441921.916203898
1747,450274.31455306057
1748,450940.34886959917
1749,444586.5015175381
1750,442551.91050927737
1751,434342.6469265974
1752,435542.8213114903
1753,441551.65454952663
1754,454356.5714424263
1755,455609.5947301415
1756,460991.83935484535
1757,471607.463940743
1758,466892.8629636437
1759,466369.0869306546
1760,473527.80066233507
1761,472717.22730140074
1762,479169.8334510959
1763,481729.00728260534
1764,488466.92489309685
1765,489980.76177819207
1766,494114.9366073826
1767,498328.145063168
1768,490409.7023290507
1769,489175.5105590112
1770,495199.1857010376
1771,489803.910519225
1772,487852.3440078399
1773,492882.7539491325
1774,495709.11098787724
1775,493137.26344936143
1776,498376.6232608322
1777,496332.185246901
1778,496418.257598858
1779,499589.10542555817
1780,512381.34010821464
1781,513092.7623527298
1782,507254.2501558608
1783,507747.0372970327
1784,506873.58251778374
1785,503975.9899441651
1786,496598.1557592738
1787,498842.9144741016
1788,492655.18465835316
1789,494947.83753754065
1790,486631.2170100224
1791,486252.2146627286
1792,485991.38965726894
1793,480804.06182503264
1794,488796.457972146
1795,485878.7342686395
1796,486205.48835731036
1797,486123.2524378472
1798,482076.3730193766
1799,475569.67736623227
1800,477733.71923010866
1801,475521.9052364043
1802,467766.0940369646
1803,468082.62659851124
1804,467846.00051050744
1805,465323.70531032834
1806,471753.38538833056
1807,469238.0875595124
1808,465548.5412038619
1809,464463.5826708335
1810,470732.2923162296
1811,472849.43373411417
1812,477775.016042278
1813,479698.92053206975
1814,471236.4059109672
1815,467360.66074612545
1816,470555.0982627711
1817,469249.01234547456
1818,465287.7000140704
1819,464338.04623388103
1820,455404.3181525888
1821,453091.7078276916
1822,448060.10006853216
1823,449225.80442243116
1824,454726.7673446438
1825,458021.5102351022
1826,453451.0232741455
1827,452734.57629041775
1828,447019.5787498058
1829,446770.00672126916
1830,443139.4954477439
1831,430327.16566116514
1832,430974.4558921873
1833,430621.1720706684
1834,426820.6441750846
1835,427589.2905678968
1836,431520.0834092455
1837,435301.87350446923
1838,436425.83176453295
1839,433536.35457999865
1840,430365.5016607295
1841,441316.9311242723
1842,448385.30387690285
1843,449685.15457985626
1844,452462.89999066363
1845,446114.8193196809
1846,444171.45687725523
1847,443609.80913662136
1848,448632.34028469364
1849,448717.4739667948
1850,438446.20897053194
1851,437312.27309269924
1852,431591.8208784249
1853,425920.8474559889
1854,429688.7394196326
1855,434125.41947525105
1856,448095.3836982756
1857,453013.08209147793
1858,448709.1212788792
1859,445663.96696017776
1860,438633.35471970664
1861,433057.52367421734
1862,436025.60752472933
1863,443039.0560895172
1864,434020.07938704983
1865,430402.179154906
1866,427854.3637964925
1867,427003.8148916398
1868,435956.4808546845
1869,436538.65718156815
1870,440394.17010142776
1871,436702.9407212127
1872,439427.39854833396
1873,443051.74957589613
1874,447647.48491783993
1875,447406.60744680243
1876,454569.9068667374
1877,457737.2826011946
1878,457536.42995801196
1879,451723.60675578285
1880,453795.3322495709
1881,455320.36943504796
1882,447930.61867616395
1883,440255.757311181
1884,441145.6623727631
1885,437358.5985450684
1886,427288.39312858833
1887,429080.78139283473
1888,433602.9983387218
1889,426640.67882676714
1890,428677.7025497378
1891,429518.74069362757
1892,431718.4030515471
1893,426771.0889608899
1894,420007.90943695867
1895,421313.85750686977
1896,413500.4145695161
1897,414282.3177260776
1898,418923.4220017831
1899,410660.6990823113
1900,407203.87318824686
1901,406524.6680284264
1902,416170.18707650003
1903,400520.093284755
1904,397180.2991914453
1905,376813.8600865744
1906,378932.3827582517
1907,374520.12911185477
1908,372949.62925810146
1909,373492.4282820971
1910,375406.38817010826
1911,376988.25052327284
1912,370498.2802668679
1913,375589.2865692315
1914,373935.44669815333
1915,374203.70745934895
1916,377608.71693375753
1917,378006.9799214817
1918,378513.1917039819
1919,379563.5163583148
1920,383474.19778113964
1921,376958.3976410511
1922,381970.47582612437
1923,376840.2694573636
1924,379798.6394102989
1925,381695.53552305955
1926,376838.05783258553
1927,374237.5100767161
1928,369056.25252719945
1929,337516.4250860133
1930,334524.83678453957
1931,339676.0917375892
1932,331869.7269461739
1933,331807.0935144941
1934,332667.31171483395
1935,333238.90015458834
1936,337322.2658207073
1937,339084.2332588043
1938,336402.9561047044
1939,333494.6632380989
1940,334271.18190237053
1941,332420.89630896645
1942,331914.6521173694
1943,334696.5502250928
1944,333702.79633753584
1945,338657.0114871779
1946,338076.649491382
1947,330471.8917539672
1948,327210.25796849706
1949,331695.5154172877
1950,331127.80243443477
1951,334107.74519800046
1952,339127.7676377312
1953,344734.992950844
1954,344109.779942336
1955,347245.02239772497
1956,346189.3447761794
1957,339493.2501187439
1958,337931.37402909424
1959,347108.83936645964
1960,353509.70244695345
1961,354631.40820490906
1962,355127.0570388502
1963,350820.46336700645
1964,353306.3065483835
1965,353869.739266699
1966,352940.9766523013
1967,356895.29796888185
1968,354044.8516975486
1969,357949.1241646625
1970,355673.17155633675
1971,360527.71402607276
1972,358672.29323727364
1973,358114.67883516965
1974,353908.7558458175
1975,353616.2698490424
1976,341208.09873456275
1977,340297.9873469994
1978,340694.568887236
1979,340131.6743904786
1980,343570.11699887825
1981,334687.4480869163
1982,333621.3479793316
1983,330200.45952438796
1984,329095.8127719671
1985,327343.6173282525
1986,327054.79969296546
1987,319531.01326443977
1988,324851.73821911716
1989,324174.53700595023
1990,333775.20464172406
1991,338215.5838616413
1992,325003.0258802425
1993,325052.12285920244
1994,320374.5708592474
1995,319803.4291473278
1996,319768.3555809293
1997,314959.9073209155
1998,313940.8703122741
1999,314419.58311638486
2000,311573.54573274875
2001,308071.67943460675
2002,305539.9750135833
2003,312340.0450386135
2004,310859.1342152502
2005,308103.00387340516
2006,313921.7303135543
2007,320047.4427174511
2008,317959.9668436898
2009,315788.05444858345
2010,310262.57206434454
2011,305626.23813063756
2012,304939.9534441817
2013,305897.92374580563
2014,307501.1173061335
2015,303325.16331115185
2016,306567.35018202156
2017,306932.3466052802
2018,303199.2140858128
2019,300848.5746391895
2020,303266.00337508734
2021,303979.7469141405
2022,310435.50526595797
2023,314054.51086893445
2024,312402.8312047309
2025,314097.00052604824
2026,311951.6466197402
2027,313052.68836567015
2028,308906.7637450165
2029,307609.80771926296
2030,313232.2717961079
2031,310707.15769993886
2032,305134.80430669506
2033,292131.2856734318
2034,307693.30893065175
2035,306536.60940355406
2036,304209.98207678896
2037,307464.52484456677
2038,307576.7967022468
2039,305934.29405039904
2040,305213.96710254654
2041,300526.9368302541
2042,304524.8450436649
2043,308719.3426483054
2044,308092.9447506789
2045,305059.75075885665
2046,305401.4022112721
2047,312530.3435267094
2048,315429.6937145071
2049,316631.907001668
2050,312175.06281544524
2051,312825.31369294715
2052,314194.00192267064
2053,316354.3066941618
2054,313394.7909793684
2055,314421.9888767835
2056,319674.4185594885
2057,319493.76038960106
2058,314537.59020644927
2059,310052.90960013674
2060,306857.693376994
2061,308987.1647498781
2062,309772.0089041761
2063,307750.47280567134
2064,307150.2678173929
2065,305633.63600730075
2066,303117.3846971156
2067,306141.3150909904
2068,305295.05431714177
2069,307351.2595376825
2070,310536.50284492143
2071,308838.82134470815
2072,313937.0874015686
2073,315611.1552618445
2074,316324.43289415195
2075,320725.73557806
2076,327686.54496417084
2077,332942.30302271177
2078,337394.61181153014
2079,335510.9273939674
2080,337551.9453270235
2081,343554.74606844503
2082,345370.9155316613
2083,345564.3129000508
2084,348089.31534749083
2085,347534.6714624278
2086,347590.86177944427
2087,345000.7672897044
2088,348421.5311033754
2089,353711.0165277989
2090,352312.1980491872
2091,347868.87237452046
2092,344078.1118792213
2093,346627.8413392726
2094,344925.55515879096
2095,338136.31016446167
2096,336904.5546849282
2097,338824.7455623371
2098,340283.2681600071
2099,346936.8049862628
2100,341723.1484846305
2101,345744.0385928158
2102,341538.4160173686
2103,340812.67942801124
2104,341161.7223915371
2105,335772.98284299654
2106,337784.0044444185
2107,336879.196994087
2108,337909.1954215103
2109,337125.80251758615
2110,337251.758380538
2111,336447.4090976639
2112,333386.84070249053
2113,331737.5875484944
2114,326178.1548378326
2115,329084.06040034094
2116,344296.89027519076
2117,345546.55681546347
2118,346074.45830728067
2119,349333.103081379
2120,360263.43190386734
2121,361467.3737156011
2122,361498.24596424174
2123,359682.179990503
2124,364353.51048774656
2125,361497.10231792997
2126,357524.67462640005
2127,358625.1335387126
2128,362791.7982027367
2129,363503.59692716046
2130,367095.06694134115
2131,366237.4951429503
2132,369054.26268835657
2133,369706.8114666663
2134,369211.5401685803
2135,372261.2427628169
2136,374927.39421209367
2137,374578.5187253605
2138,377185.7257079895
2139,374752.50400306145
2140,370164.5429395369
2141,373845.32042158255
2142,368215.84562179435
2143,367035.2648087282
2144,362564.8941545954
2145,364610.66387443873
2146,367390.78244883125
2147,365839.03009725426
2148,369918.6178620696
2149,371801.6281199624
2150,364523.2342023794
2151,369316.40497395955
2152,371011.543394956
2153,369585.362370275
2154,371557.231322193
2155,364436.64411081263
2156,364250.5677651949
2157,365316.2450473619
2158,363361.57288943423
2159,361680.03320762253
2160,362427.5714057184
2161,359874.7602523184
2162,361585.2503306982
2163,358717.0587024502
2164,359008.1991271437
2165,358391.0478739524
2166,358953.51480508654
2167,354117.23943145206
2168,354293.4810835844
2169,357324.9867283533
2170,361995.8667219581
2171,360777.0729426175
2172,361352.38462739025
2173,361776.8397784519
2174,356862.10873126506
2175,362461.8864724119
2176,356714.4383614112
2177,359990.22275548347
2178,359706.0135131959
2179,358807.95138487214
2180,357943.0260688322
2181,356015.5986462153
2182,360153.88548566535
2183,361905.28066975245
2184,367772.1919516441
2185,373080.653374726
2186,371008.8671469614
2187,374122.38686744927
2188,372541.3376847931
2189,374284.3297059509
2190,372427.6045256313
2191,372243.4784840879
2192,375046.9771362108
2193,377038.8067589957
2194,373500.082750717
2195,369149.22449201345
2196,370518.1500065803
2197,371177.8336971773
2198,373239.41441104084
2199,375353.26533846767
2200,380730.1626933312
2201,376262.3184730859
2202,376136.27914224175
2203,377474.6256057097
2204,378945.210764366
2205,376272.4767402187
2206,376359.1712556043
2207,373792.32713226194
2208,374555.82131142856
2209,375512.7325717689
2210,371058.6140238006
2211,373543.9381998041
2212,373937.94068790064
2213,372459.2812915386
2214,368070.82532646065
2215,365725.1443293282
2216,366875.82794691046
2217,366910.73052256834
2218,368678.49844667903
2219,367444.6946712171
2220,365470.66364531533
2221,365098.91472984984
2222,365155.6853439673
2223,362539.48623002204
2224,359168.4191792512
2225,351398.0983292209
2226,349845.5753665679
2227,349699.83434057445
2228,349994.03871864185
2229,355313.25082338956
2230,352584.87871361664
2231,353035.1512331037
2232,354142.98534794134
2233,362142.2093989844
2234,361317.1003497614
2235,357110.550278717
2236,355475.0179819726
2237,352968.44421478664
2238,352067.814532898
2239,353620.82059579046
2240,353094.8832957579
2241,350613.1131216505
2242,352425.1792805508
2243,353640.5800345763
2244,354860.04042128666
2245,354056.4573224069
2246,355615.5715849952
2247,356242.4330815871
2248,355495.15569019533
2249,349189.6936239726
2250,349999.06594783533
2251,346809.5768502996
2252,344264.4753696584
2253,343239.789457677
2254,345796.27608992736
2255,344337.7020036037
2256,344089.78186977096
2257,340586.76891636295
2258,343549.27005118824
2259,341646.7513585917
2260,343878.8768858607
2261,346846.1812848529
2262,346431.9371469432
2263,347631.4326691094
2264,344003.85694043734
2265,348217.37057151116
2266,352184.71401958406
2267,351061.22609134926
2268,350155.90163313056
2269,349936.5748559377
2270,352516.6959736575
2271,362946.8634953707
2272,367142.1759406241
2273,366178.9324373042
2274,365543.7709999939
2275,365125.1889900842
2276,366974.58809224115
2277,367069.7735931215
2278,371797.4691556573
2279,374125.43485800264
2280,375213.3499106672
2281,374576.9495729511
2282,376908.1704701246
2283,378210.5710400491
2284,378368.96109946136
2285,380992.4660728783
2286,378979.1851910145
2287,381084.538723846
2288,385807.9111510738
2289,383375.24083878694
2290,385114.90699806926
2291,388633.2299729403
2292,384803.43499148183
2293,389370.47614379943
2294,389535.26458071644
2295,390322.7872504221
2296,393402.6661947106
2297,394770.7986322365
2298,393212.39590437873
2299,399843.19978300814
2300,405265.14322632126
2301,411940.0001040753
2302,412462.56725246814
2303,411693.7544027484
2304,411996.2244362344
2305,403774.7091424017
2306,404988.3916589756
2307,414409.232310412
2308,418373.00346360344
2309,414721.24394114816
2310,416547.7808836181
2311,417600.8021910111
2312,419565.4100865065
2313,421090.22022727586
2314,421567.43302537466
2315,419489.9014557326
2316,424239.5651537024
2317,420898.2207415847
2318,418162.8509757192
2319,423330.2268939896
2320,416885.1836773248
2321,418239.5025898464
2322,417369.9162612802
2323,425641.5851201662
2324,422823.86734856816
2325,423882.62873996136
2326,423977.33600795787
2327,415989.22509046417
2328,413519.9619279751
2329,410624.4330775957
2330,407816.75885306316
2331,410610.4496615337
2332,405799.0914225333
2333,406531.43274289917
2334,405766.7105222162
2335,407053.94666401646
2336,411094.1076001194
2337,417291.8871158068
2338,417442.080813041
2339,415661.75725137093
2340,421293.2231034285
2341,419305.37063563947
2342,414942.8182015591
2343,417808.3077828517
2344,421143.1097510476
2345,422882.10538698296
2346,427311.78988875024
2347,433776.5300245332
2348,428576.8368303546
2349,434956.78581675846
2350,437163.1670539092
2351,436957.56043562794
2352,437375.9510005362
2353,435678.6713614817
2354,437088.23909357435
2355,437664.3919887354
2356,445631.4274799069
2357,451096.66938477685
2358,464332.60577702004
2359,462771.9514228749
2360,469353.1690903481
2361,481145.076240457
2362,473564.22533598007
2363,480054.0346284132
2364,483297.50034608616
2365,485939.4897166627
2366,492942.14999173797
2367,490642.18569676613
2368,493684.0281578681
2369,487946.0229405353
2370,482944.5433159796
2371,479984.45778908435
2372,469871.31224043353
2373,482974.0674759741
2374,478936.6487172912
2375,475619.8173967903
2376,485966.44602099137
2377,486516.15333197324
2378,488564.0302485054
2379,492370.3587894115
2380,489292.7919136471
2381,481906.2622433173
2382,484028.32525465166
2383,487027.55398405227
2384,487491.5890692586
2385,494791.88463102607
2386,492316.03204240784
2387,489692.669666303
2388,491572.61640455964
2389,483689.07996643183
2390,475915.89705693186
2391,475746.5367258258
2392,470867.42212858796
2393,474291.37579246337
2394,474666.6985932991
2395,477367.3477200138
2396,477725.2591135959
2397,472837.912056782
2398,472671.0395981872
2399,473531.22141596593
2400,474814.98392507003
2401,463380.4098690688
2402,460400.4360529508
2403,463230.1027682499
2404,472556.1545716185
2405,475971.81893935724
2406,474752.0094209168
2407,471535.7740983178
2408,478045.28360747005
2409,474225.5882071311
2410,477029.9923535289
2411,476746.02524108614
2412,489812.5066264217
2413,487041.3930274108
2414,491669.0782871828
2415,499784.7390316277
2416,498099.31504159514
2417,493730.96487985743
2418,487391.7229012938
2419,489760.3068867901
2420,488895.99785202567
2421,484106.03636095114
2422,486089.00194053043
2423,485720.2584502831
2424,491186.41680500616
2425,494787.46311684116
2426,499487.26005316956
2427,499608.9109705422
2428,490089.37288515316
2429,491020.22618317325
2430,488970.47851941496
2431,492851.20648583723
2432,491273.8276766197
2433,492616.01192586176
2434,492547.6545789746
2435,492077.40515993256
2436,491810.5593259628
2437,488419.94164360553
2438,481969.4795953078
2439,484757.4094091582
2440,480167.938687719
2441,483716.54003040923
2442,478428.1119394966
2443,481825.48655299516
2444,481892.45022057474
2445,481609.3508642778
2446,477803.9433766572
2447,476730.2930368385
2448,479062.83443279756
2449,480566.2024535686
2450,482046.11650613166
2451,484337.7554141032
2452,496619.8764979249
2453,501966.2459818177
2454,497711.15476589557
2455,494728.3604306819
2456,496135.3942075917
2457,498761.81159274274
2458,495565.0085025835
2459,489944.37820208457
2460,489102.40326356475
2461,496587.36007648136
2462,495101.4081473834
2463,495020.02143574064
2464,497532.62329635286
2465,497753.5305746444
2466,491532.6907091718
2467,472372.4020777384
2468,473161.65238359885
2469,469512.09713130293
2470,484909.87897876644
2471,485465.4471199924
2472,485312.2868055526
2473,490240.13505915407
2474,486923.552610515
2475,486196.2581481015
2476,492141.41464253684
2477,494806.7794282712
2478,495228.12595879845
2479,499435.3893716901
2480,494108.11138166697
2481,504981.3330035451
2482,502262.63650902436
2483,495471.2036161129
2484,492731.93771733576
2485,493715.26388375985
2486,492125.983459635
2487,487469.7644992645
2488,489976.97297098493
2489,487667.5837640497
2490,480059.38071239035
2491,488536.5494468573
2492,491766.96262772003
2493,492086.9831247423
2494,496281.27011018834
2495,503391.8426506715
2496,499800.11661575886
2497,502731.3628468633
2498,502465.84387115634
2499,508698.42388022615
2500,510133.17166427226
2501,510696.7582416025
2502,514755.9440277176
2503,510871.98745453847
2504,516377.4677316295
2505,517034.79451956606
2506,510845.9983313724
2507,506809.05234475835
2508,505398.9681695687
2509,504134.5830103161
2510,506085.6481729779
2511,503885.40186344355
2512,504129.58870067424
2513,500460.91575773724
2514,500062.3310817618
2515,506019.65094660735
2516,513998.9320224449
2517,516871.5852265114
2518,519740.54077050975
2519,518131.627035501
2520,522136.2335953368
2521,517556.2432274507
2522,519000.0274441626
2523,514072.3536831489
2524,519422.88070113695
2525,515994.6284018775
2526,522127.7714050175
2527,529208.6760152744
2528,529193.4991111445
2529,520647.06925867486
2530,517414.75760987203
2531,516061.7267306465
2532,521477.756717773
2533,528412.7020154423
2534,533530.4465517513
2535,536039.8481722492
2536,553848.720952737
2537,549001.727973197
2538,551456.6457776339
2539,544631.1338119153
2540,549366.1329093789
2541,551901.1201690367
2542,557041.0131932768
2543,560414.7113824466
2544,568371.7025283368
2545,571452.5682060053
2546,561959.1382945449
2547,560722.3605833412
2548,567431.4317477515
2549,573202.3923820223
2550,570130.2444963492
2551,569441.086552629
2552,576360.9242453076
2553,572062.804136836
2554,577505.537747144
2555,573046.5944882394
2556,572652.183194575
2557,580345.2183532843
2558,574035.8938354901
2559,572940.3627414297
2560,580990.2792736022
2561,580310.1506547856
2562,562694.8292526869
2563,557127.1255635754
2564,561441.6082905341
2565,556036.2643329919
2566,563832.6137627437
2567,560734.3225881475
2568,554803.8133899227
2569,551738.7280499662
2570,552418.7213192009
