,portfolio_value
1364,462294.2941817842
1365,456139.5171923097
1366,457740.3286956853
1367,447502.8337023929
1368,445968.45975953696
1369,439539.1864686068
1370,436710.48642883886
1371,449940.12094015145
1372,456102.5011291638
1373,456941.12274528085
1374,459440.08519446047
1375,463285.14001797483
1376,465560.3029236301
1377,463911.8750039576
1378,457356.1755943455
1379,466141.48736926354
1380,466221.047181568
1381,469604.5365688459
1382,480334.6704206913
1383,478093.96480062645
1384,482867.091231759
1385,479886.15488253563
1386,462690.48739951977
1387,464163.26667268213
1388,459948.66380293865
1389,451322.91559556813
1390,450411.8508374806
1391,459488.055077043
1392,461909.9132952488
1393,461734.11627292354
1394,458468.17939116684
1395,468470.13466659567
1396,469326.2144653935
1397,456257.22885154904
1398,468172.1334999261
1399,469177.25790955365
1400,474351.5796503729
1401,469075.9184710305
1402,470048.4046708659
1403,442719.0269754824
1404,446774.74850250577
1405,450887.0533309462
1406,431801.97346672445
1407,428744.73697127943
1408,407300.79307318595
1409,422578.97353359824
1410,409971.41181330936
1411,416637.1336823084
1412,416488.82488410093
1413,419709.729433549
1414,416752.44802218315
1415,407252.4396090333
1416,410470.6168876856
1417,414633.8469662205
1418,417268.9646922042
1419,411564.8441010628
1420,398988.10785783303
1421,398255.07974284765
1422,412334.9433440991
1423,411176.0329353855
1424,412190.60652110033
1425,421914.1347196585
1426,421778.7995696074
1427,411242.4677624656
1428,405863.5327928198
1429,394966.57756111346
1430,382377.31416160666
1431,385814.023458053
1432,390302.17710864136
1433,394565.83348351036
1434,383458.53918302176
1435,394534.88628340955
1436,398580.46244877845
1437,396236.50561235775
1438,391764.14424318203
1439,394869.9605092445
1440,396587.97951549763
1441,394811.62871559855
1442,387410.2557699384
1443,394816.68226784636
1444,391735.6267824228
1445,388367.3193352594
1446,389370.0169808621
1447,382425.45983429404
1448,378746.2965028389
1449,372254.92326663627
1450,368698.092765778
1451,383906.4979689714
1452,385514.265399861
1453,394909.09294538584
1454,416327.7941455951
1455,426605.8830454284
1456,429682.7739124449
1457,430639.14809157763
1458,441255.29195011395
1459,424347.2321319997
1460,420311.6913907497
1461,427879.8834000065
1462,435186.1435263717
1463,445671.8050940526
1464,463234.8875002501
1465,459591.3308699358
1466,460205.0154147023
1467,454935.82230710925
1468,471956.7240275769
1469,463509.7929367937
1470,455295.04518963216
1471,453328.0855308585
1472,463172.7472042615
1473,477652.3706117127
1474,480743.80231929914
1475,472028.23436998477
1476,478649.896211657
1477,467156.7516905651
1478,479536.5956407401
1479,470590.33941902395
1480,470799.3043752351
1481,479164.7679295492
1482,482246.9333275155
1483,485574.6957341733
1484,468581.7036349134
1485,464665.82598363474
1486,465176.7167414158
1487,455652.00050267106
1488,456635.81637039676
1489,465965.02607621544
1490,473204.4126759941
1491,470891.0884209514
1492,466030.83234451705
1493,439216.0489467631
1494,427701.2897481887
1495,444404.55242929066
1496,453722.1749928388
1497,443464.35121551034
1498,439680.49693200144
1499,428862.15681372676
1500,431973.7267880955
1501,440588.3948136563
1502,463944.505438545
1503,465686.0562897739
1504,479214.00832738576
1505,497462.80899927934
1506,492515.49359912024
1507,492805.6541323422
1508,506571.1391858639
1509,499504.41173433943
1510,506390.0806626068
1511,510262.28315492574
1512,530538.7017727044
1513,533177.4466836918
1514,544667.0622077982
1515,552972.6560182922
1516,537372.5046820013
1517,530456.7975223407
1518,541940.8873113845
1519,530430.7331839243
1520,520855.4592077035
1521,532714.5168835145
1522,540218.2646715497
1523,535318.5687204198
1524,545974.2516661083
1525,546526.7793116115
1526,541144.126351581
1527,540639.6705497506
1528,567952.3783180156
1529,564500.3502201393
1530,553764.8047071318
1531,553661.4596231417
1532,552337.651234623
1533,549845.7065656226
1534,535832.1669475221
1535,536099.7802568828
1536,521348.1854151553
1537,526216.7895621135
1538,517056.0253670604
1539,523210.6800067994
1540,517985.7643965612
1541,499359.58610986907
1542,521408.69132910314
1543,512647.6388268037
1544,510791.70579367486
1545,511295.601926656
1546,495682.9483542768
1547,484248.8910638811
1548,489767.69771521376
1549,489470.2384123202
1550,473685.76681854064
1551,473764.7603090921
1552,469107.1357586168
1553,466860.4480431422
1554,481646.5884519429
1555,473371.5115579945
1556,463459.0672605383
1557,464358.36372575903
1558,478412.5638356589
1559,479281.6676682633
1560,491164.1687636018
1561,493917.3995010682
1562,478366.6941779338
1563,472851.6974306086
1564,475901.4397916137
1565,470863.424158818
1566,472992.4803996324
1567,470042.4606088115
1568,453248.9525738168
1569,450903.37911994004
1570,441477.39407258795
1571,442596.97716810193
1572,449390.96150450024
1573,456287.69306235854
1574,445964.15571293834
1575,448699.8387366307
1576,440890.03799141967
1577,435280.2129200483
1578,427239.1749468756
1579,399590.2376127269
1580,401513.7099421772
1581,397620.0922716995
1582,396605.4475792762
1583,395445.4360147628
1584,404686.5912226339
1585,411941.1768491925
1586,414715.47162579634
1587,414951.8239811584
1588,407018.27834904834
1589,415812.0696879052
1590,418329.64233509207
1591,421632.6143916747
1592,427116.15152543184
1593,419408.83899955946
1594,410586.93371370464
1595,409733.1389346554
1596,418226.7003359717
1597,417695.1297452557
1598,404708.4899274164
1599,401685.96790336684
1600,395185.4623877517
1601,392145.05049006507
1602,393805.0007832769
1603,397445.29514299583
1604,398985.45976316324
1605,399514.7046910634
1606,401066.45580792846
1607,401255.9226627142
1608,402789.8695460514
1609,399734.9236412346
1610,403608.5222997567
1611,402861.1075609108
1612,402577.2180493224
1613,398581.75831031817
1614,394093.0306576168
1615,394658.4520214291
1616,400217.85012062854
1617,403681.7292813954
1618,404098.4514573714
1619,405577.3161875231
1620,406460.6674445802
1621,406583.6790984911
1622,411095.94164658856
1623,411253.78231091175
1624,408933.5922338308
1625,411538.79411936936
1626,411911.7311289716
1627,408796.9536569623
1628,408070.0674545796
1629,410797.0513272181
1630,406895.21390086913
1631,405326.82814374054
1632,407111.0720329833
1633,407837.51721258275
1634,405330.81841736473
1635,406128.37483569037
1636,409411.03329733305
1637,406168.6774720308
1638,406880.1918940217
1639,407040.00143754715
1640,407882.8196625904
1641,404083.31574892264
1642,396488.0934397781
1643,394039.05740161455
1644,388549.17282809643
1645,387620.98375076486
1646,393499.1127884267
1647,386068.16010736173
1648,383614.0671600405
1649,384998.8068883838
1650,392655.11823156266
1651,384800.3625567483
1652,383966.8657919479
1653,374919.3282894866
1654,373762.1349654952
1655,372289.53264702833
1656,369218.67733805795
1657,372077.17148633493
1658,373086.8761321135
1659,375710.17347510054
1660,368080.3481307332
1661,373674.4185320213
1662,371338.3683044183
1663,371625.444057334
1664,375185.65995748364
1665,375518.24125202606
1666,375834.12132908875
1667,376314.59750593494
1668,382702.1414642948
1669,376228.40492998436
1670,381288.4080038762
1671,376115.389059082
1672,379367.7857960076
1673,381255.3664293175
1674,376353.38964797655
1675,373782.217861182
1676,368449.75698927185
1677,335788.1367037255
1678,332740.6245654894
1679,337894.4219297475
1680,328038.0076024352
1681,324841.46586355043
1682,323625.32911513204
1683,324912.4738891624
1684,322914.8735630502
1685,322592.294199027
1686,322231.7345848145
1687,321700.2518108495
1688,321453.6197637021
1689,319494.17103348515
1690,319228.5436823779
1691,312384.98611065425
1692,307396.5047734121
1693,307567.0788760497
1694,307699.77507439733
1695,306045.91139156296
1696,304906.3038684289
1697,306362.617469709
1698,302028.6129734867
1699,301421.3917512558
1700,301705.616989138
1701,306000.8949593417
1702,305447.2189764436
1703,308377.91941656714
1704,307625.5390988528
1705,302027.80339298886
1706,300665.1555395809
1707,308687.6480221956
1708,314210.3326032777
1709,315224.58473073714
1710,315671.11179903045
1711,311845.00475319783
1712,314016.34161476523
1713,314480.63029622263
1714,313818.88299437385
1715,317378.7482668863
1716,314816.76244308474
1717,318356.4990960417
1718,316301.9710679736
1719,320607.5493265011
1720,318951.7552639019
1721,318456.5040604639
1722,314691.7717232712
1723,314413.8379817958
1724,303162.7892882712
1725,302677.4566681536
1726,303059.1718965587
1727,302498.0983474539
1728,305560.4681457528
1729,297674.0183401962
1730,296747.42655572516
1731,293636.49354440573
1732,292733.2763928587
1733,291246.0496505571
1734,290951.6906253324
1735,284181.349987393
1736,288966.9316665733
1737,288405.65474357543
1738,297329.2100045427
1739,301248.42900276894
1740,289762.50982869486
1741,289808.9189368081
1742,285609.81848453695
1743,285118.64758579235
1744,285062.02976023086
1745,280694.2730553903
1746,279662.9941972644
1747,280414.46926863707
1748,277874.12441300834
1749,274759.7711350716
1750,272490.0969310449
1751,278580.34710923233
1752,277257.82582417637
1753,274779.3027953019
1754,279977.0264469764
1755,285411.9578187324
1756,283543.1914288157
1757,281607.6898161872
1758,276696.69549891463
1759,272573.4075569092
1760,271979.6167585905
1761,272827.9218056803
1762,274273.13053277525
1763,270563.4086461342
1764,273418.80411038175
1765,273763.61584881716
1766,270402.86719778075
1767,268257.3593498151
1768,270249.5591668176
1769,270898.3585314274
1770,276645.7818963287
1771,279834.31200278987
1772,278428.4488260673
1773,279924.56519470585
1774,278003.9501071255
1775,279015.6148344426
1776,275333.05969027826
1777,274157.79802961776
1778,279155.2600695065
1779,277022.6613593415
1780,272428.52542828507
1781,260342.56224401543
1782,274874.68619514996
1783,273543.42835250765
1784,271249.5939315818
1785,274230.53695508157
1786,274151.71449630416
1787,272788.97151119413
1788,272197.45714555803
1789,268038.7494348218
1790,271644.3099319851
1791,275410.26787410176
1792,274850.786568593
1793,272115.3686913994
1794,272479.6407834953
1795,278889.9101228625
1796,281478.4290701455
1797,282535.23101665406
1798,278562.04932703037
1799,279101.3939392424
1800,280242.9072398303
1801,282240.6912444647
1802,279689.41814069846
1803,280631.9701298483
1804,285329.2164667707
1805,285139.54601585225
1806,280648.98360997817
1807,276675.7957968485
1808,273850.4572056553
1809,275760.4294117619
1810,276479.5014615656
1811,274685.1705626002
1812,274134.05546360934
1813,272743.63342025934
1814,270505.3488908137
1815,273218.43925475323
1816,272429.6305636455
1817,274313.79351540847
1818,277166.62201784464
1819,275683.1356475909
1820,280249.71241164097
1821,280456.8834149223
1822,281485.96511213854
1823,281292.5758416155
1824,284527.8914357737
1825,287922.4041282976
1826,286031.7353769731
1827,285209.1413311467
1828,289699.45448049164
1829,288731.574275007
1830,289278.61603054515
1831,290323.48578862904
1832,291657.0558868538
1833,289003.9931020708
1834,288601.1326404847
1835,287859.4234204112
1836,288904.2427354309
1837,292520.78491181496
1838,286386.5409738138
1839,279148.2653746112
1840,279727.012079564
1841,279984.3615953322
1842,280675.5155227726
1843,278445.8608135557
1844,278976.40541287756
1845,277556.66720213176
1846,277765.7936565837
1847,274984.06732682517
1848,274758.69790982205
1849,275578.12151001114
1850,274546.3557387308
1851,272997.26172370376
1852,272852.4116008372
1853,270882.2310355417
1854,271942.1039244604
1855,273178.24989447853
1856,274750.5425007122
1857,274589.6114494175
1858,277518.38453506614
1859,276115.0868215406
1860,271245.77838175633
1861,269437.4258942578
1862,264668.83179606014
1863,266788.46145732584
1864,280443.53027611104
1865,281595.1177169042
1866,281986.29277054576
1867,284731.80784483365
1868,293435.41438042227
1869,294429.79401111515
1870,294427.381991154
1871,293074.8071060303
1872,296889.35747106356
1873,294612.59922206216
1874,291361.53924825107
1875,292267.80493910896
1876,295650.7766880411
1877,296261.17884212383
1878,299178.3331293339
1879,298520.8535918128
1880,300862.0541304396
1881,300170.9601749671
1882,298021.8380457069
1883,295808.3101898132
1884,297672.0993429971
1885,299122.72850042826
1886,303138.49617483455
1887,297721.70916667214
1888,296392.76795042015
1889,297540.7771075879
1890,296115.5645680887
1891,297279.45406632964
1892,294325.4247250499
1893,295218.6217491809
1894,296716.39173117466
1895,295098.62788506097
1896,295114.59240486147
1897,295194.45510385593
1898,293865.64663710375
1899,299482.2483449297
1900,302010.8759148442
1901,304127.4700859238
1902,299330.87137762614
1903,299697.89698595717
1904,301814.11583245796
1905,301382.68340681016
1906,298784.82508912345
1907,298273.44168477855
1908,298911.4404633235
1909,295151.68204919697
1910,294128.12696731417
1911,290287.46235417464
1912,293146.8393325583
1913,292459.63175741804
1914,292810.5864881669
1915,290438.4763597535
1916,287631.5107467378
1917,288778.47195668856
1918,290560.660146556
1919,291007.25735611643
1920,293296.6415334688
1921,291270.47747695126
1922,292345.2544023482
1923,292758.07245839544
1924,289957.3143889835
1925,293162.36468835955
1926,292757.8014172211
1927,293347.4134413757
1928,292374.2525129447
1929,292590.472339021
1930,295094.402767003
1931,294478.6093092433
1932,291861.9566462324
1933,291125.12271848577
1934,289376.9579021296
1935,289300.02467262914
1936,289310.2547322497
1937,289288.060722657
1938,288857.4746272003
1939,288969.87727997254
1940,291318.43871408165
1941,293459.14166246576
1942,290930.04874695576
1943,287936.7299784204
1944,289790.6594658932
1945,290340.11743242445
1946,291971.3336593088
1947,293328.7650670221
1948,297599.55808427493
1949,293555.15502241295
1950,293355.5055674992
1951,294250.27498680225
1952,294672.4227356641
1953,293118.86182495666
1954,293201.0542821592
1955,290796.1869866823
1956,291766.20524944516
1957,292678.1352026997
1958,290003.4387352537
1959,292072.30664831505
1960,292223.0389372225
1961,291873.6124487741
1962,288500.56019352115
1963,288225.1724246365
1964,287860.6531407574
1965,288816.9035651261
1966,289140.9273046532
1967,287397.0136635159
1968,286990.7041493739
1969,286848.5449807017
1970,287137.52161984186
1971,285004.15160339605
1972,282424.47557860764
1973,276113.7729096521
1974,274523.91087896604
1975,275665.77937528194
1976,275305.432102313
1977,278551.68061197037
1978,276351.0626796912
1979,276627.0682160947
1980,277730.69256654574
1981,284399.0857156758
1982,283999.2745243519
1983,280039.76684203255
1984,279936.2919696195
1985,278563.07274878706
1986,277309.80820773775
1987,278392.6982172987
1988,277696.87729673524
1989,276563.9220325813
1990,277264.77149230574
1991,278191.658210831
1992,279958.4383813812
1993,279556.748626034
1994,280614.16596678545
1995,281477.07504527894
1996,280373.36457114643
1997,276386.0475477486
1998,276515.04803982395
1999,275683.36696036515
2000,273107.7114906242
2001,272434.2797540671
2002,274780.32034556847
2003,273238.7109142381
2004,274312.61540609814
2005,272480.46191872045
2006,274343.78085010353
2007,272871.28735120007
2008,276156.16622925503
2009,277217.4308622579
2010,276894.28170775727
2011,276182.019165703
2012,274937.8576728664
2013,277741.0256815158
2014,283800.4069965843
2015,283626.65964483854
2016,283425.44062757725
2017,285040.80833255954
2018,287259.2684142886
2019,297162.7154878815
2020,300307.14539891
2021,301040.37491169636
2022,298977.8997426016
2023,298954.63359894534
2024,301301.6180408114
2025,301861.26193885354
2026,304820.0498056693
2027,305645.10447417764
2028,306338.20724515524
2029,306666.93425200786
2030,307711.09737850196
2031,307369.5396991123
2032,309914.336914022
2033,312114.0142151657
2034,310304.8566851647
2035,310440.3866793186
2036,316992.9494744936
2037,313380.8674113367
2038,314768.40190846036
2039,317895.31350020337
2040,313992.143503879
2041,318574.6919929451
2042,320004.6859404357
2043,319202.38714078546
2044,322351.92047989473
2045,322512.9866795026
2046,322071.77376831794
2047,327286.45460088254
2048,333235.775974831
2049,338216.70961442613
2050,337318.37795047637
2051,337186.0534412799
2052,338405.0414363159
2053,329867.12412282254
2054,330857.1339943196
2055,338595.93107702804
2056,339967.36884869245
2057,335817.68012217496
2058,338790.28675590176
2059,339302.61711942276
2060,340744.61200675234
2061,343179.75371391216
2062,344250.79528368934
2063,341685.85214279307
2064,344851.72297101875
2065,342047.71604074107
2066,340116.0904016369
2067,346660.5844261614
2068,339191.56207513873
2069,342400.90080998064
2070,342530.6761377379
2071,350290.98134166916
2072,348067.30192296364
2073,349676.6351658513
2074,349205.3146585958
2075,341243.00663899904
2076,340538.4511295757
2077,337558.61766598123
2078,335510.6253985972
2079,338191.6376264823
2080,332134.80903827376
2081,333831.7297506094
2082,333676.51785254444
2083,334322.19228004286
2084,339237.9011185492
2085,344835.6730484841
2086,344010.60888890806
2087,341046.8310365961
2088,345010.3805132263
2089,345415.92490203603
2090,342945.08546024107
2091,345008.1307266963
2092,349179.18814818724
2093,351679.9013835851
2094,356581.3902997151
2095,363101.8451656965
2096,359218.8360796434
2097,365145.6074944173
2098,367060.5992962535
2099,367418.10230127664
2100,367774.80176678207
2101,366842.84111918526
2102,368133.2073429645
2103,367531.0662695797
2104,375636.0469927548
2105,381487.08057496534
2106,393081.6948242001
2107,391457.36577436567
2108,397743.40663956566
2109,411679.1868130174
2110,401713.0730818337
2111,408239.0332928308
2112,412029.31118594104
2113,415150.85361089435
2114,422823.8825848866
2115,421520.06070670724
2116,425395.39453029627
2117,421210.2026823378
2118,415818.8915003096
2119,413106.7148244668
2120,401714.7082611079
2121,416920.8200986723
2122,412187.5642005995
2123,407179.5613104372
2124,419789.80196746095
2125,420040.9522287093
2126,421153.46220379183
2127,425508.7147876852
2128,424595.98689633864
2129,416853.49742912466
2130,419348.46239145135
2131,422083.5162130331
2132,424547.9832135299
2133,433206.5194598928
2134,429051.25832712045
2135,429218.1195173892
2136,431974.77830347524
2137,422042.8303659727
2138,414756.1458587293
2139,415510.6908399241
2140,408049.38046880334
2141,413107.9727238108
2142,413046.7097808046
2143,417175.1607357112
2144,417574.90578582603
2145,412711.16026527644
2146,413443.1557224042
2147,413627.4285796962
2148,414019.9301032281
2149,401930.38553968107
2150,397332.15605734836
2151,400117.8017523302
2152,409891.1177473626
2153,413314.35238379054
2154,411014.9584844994
2155,408080.4766852331
2156,415069.2809000766
2157,411321.3050168241
2158,414470.2499961482
2159,413272.450954825
2160,426892.2903764913
2161,423802.11689247645
2162,430204.7176788762
2163,440052.6038926182
2164,437478.27872956643
2165,432229.3763707518
2166,425762.681656356
2167,428070.98040043074
2168,429183.4988273524
2169,425328.6830163856
2170,426295.0593976945
2171,424920.2630843134
2172,429023.0137450482
2173,431511.3491801724
2174,435950.60520996863
2175,436350.7783472493
2176,427951.50909155124
2177,430042.1405230805
2178,426227.7784542283
2179,429673.08629704075
2180,425638.4407008929
2181,425958.67470698763
2182,427372.1826115571
2183,425382.21451035223
2184,426074.77607817564
2185,422052.8320642433
2186,413508.51044722233
2187,416801.41106761125
2188,413435.48247178906
2189,416992.79095901106
2190,413528.4624153848
2191,419838.02775304415
2192,418925.65664302645
2193,416872.8443511291
2194,411178.07821375574
2195,409728.97568383423
2196,413198.60933402146
2197,414423.25842018815
2198,414700.7989852581
2199,416813.6093464188
2200,433437.20011917193
2201,437646.7086240422
2202,432698.70231633657
2203,430336.7519117968
2204,432791.9725327697
2205,436197.3923685643
2206,432869.1052682825
2207,427833.96110742626
2208,425721.1972519297
2209,433321.2810764807
2210,430861.3350062574
2211,430222.4225730029
2212,431640.5813457143
2213,430726.75118359196
2214,418821.87268883345
2215,394926.86596328806
2216,399966.50399356097
2217,396564.36308065255
2218,416793.94418798876
2219,415864.5747386102
2220,414775.87381596054
2221,418985.0892243006
2222,415825.2312814068
2223,414970.8328391742
2224,420239.62761722086
2225,422614.9956886164
2226,422811.52494674904
2227,426901.3463989814
2228,422316.9965477783
2229,431634.28617990256
2230,429382.86003857694
2231,423709.4903292301
2232,421364.2867240254
2233,422214.19620441395
2234,420851.8975718374
2235,416866.4796310951
2236,419027.29721831577
2237,416907.4373032035
2238,410165.7584705869
2239,417856.36616704153
2240,420644.6266020418
2241,420908.15058076894
2242,424559.20698198705
2243,430820.09646640916
2244,427637.20734850114
2245,430388.1821519236
2246,430260.2108308891
2247,435610.87281550694
2248,436816.293599063
2249,437304.53801892005
2250,440776.8945151256
2251,437457.4518191993
2252,442175.7548980862
2253,442737.137619662
2254,437541.76500980824
2255,434093.79291739117
2256,432878.3508868143
2257,431806.84834157093
2258,433530.98387502076
2259,431654.1081762861
2260,431871.6763663294
2261,428684.40313725086
2262,428314.57114793116
2263,433471.02955337806
2264,440333.59695270984
2265,442832.4038998316
2266,445270.41527821455
2267,443815.7936663592
2268,447161.33688977454
2269,443254.5111948077
2270,444482.0994213812
2271,440270.047343918
2272,444882.2675923094
2273,441940.4650770433
2274,447270.75635700254
2275,453244.2594780694
2276,453259.9226602092
2277,446053.4582366462
2278,443311.57597089995
2279,442239.72389983444
2280,446898.83389784925
2281,452775.742859906
2282,457259.2238872405
2283,459380.374628248
2284,473129.1294736041
2285,468950.2625655607
2286,470153.9616857305
2287,465359.96795931424
2288,468323.91308431624
2289,470541.593627388
2290,474935.3003793833
2291,477800.8540535964
2292,484500.663615036
2293,487098.71509207535
2294,479505.5939815711
2295,478448.84936086356
2296,484240.35691922513
2297,489149.20930528024
2298,486567.0014994159
2299,485987.34532947995
2300,491857.59862002183
2301,488252.1405698079
2302,492843.3531369078
2303,489175.75021166116
2304,488863.3961955237
2305,495360.77408869966
2306,489987.0969981586
2307,488937.29485181253
2308,495504.44717275526
2309,494947.1164393101
2310,479926.6521025327
2311,475130.9534792583
2312,478778.96913526196
2313,474006.86253142357
2314,480943.6236309223
2315,478129.988040563
2316,473004.6980921454
2317,470289.81660383445
2318,470954.12430011673
